Training: 2025-04-05 08:59:23,897-rank_id: 0
Training: 2025-04-05 10:40:56,270-Speed 390.64 samples/sec   Loss 0.3229 Epoch: 14   Global Step: 13650   Required: 3 hours
Training: 2025-04-05 10:41:12,657-Speed 390.57 samples/sec   Loss 0.3413 Epoch: 14   Global Step: 13700   Required: 3 hours
Training: 2025-04-05 10:41:29,037-Speed 390.70 samples/sec   Loss 0.3146 Epoch: 14   Global Step: 13750   Required: 3 hours
Training: 2025-04-05 10:41:45,425-Speed 390.53 samples/sec   Loss 0.3178 Epoch: 14   Global Step: 13800   Required: 3 hours
Training: 2025-04-05 10:42:01,817-Speed 390.44 samples/sec   Loss 0.3492 Epoch: 14   Global Step: 13850   Required: 3 hours
Training: 2025-04-05 10:42:18,208-Speed 390.47 samples/sec   Loss 0.3443 Epoch: 14   Global Step: 13900   Required: 3 hours
Training: 2025-04-05 10:42:34,602-Speed 390.38 samples/sec   Loss 0.3390 Epoch: 14   Global Step: 13950   Required: 3 hours
Training: 2025-04-05 10:42:50,994-Speed 390.45 samples/sec   Loss 0.3576 Epoch: 14   Global Step: 14000   Required: 3 hours
Training: 2025-04-05 10:43:07,387-Speed 390.41 samples/sec   Loss 0.3478 Epoch: 14   Global Step: 14050   Required: 3 hours
Training: 2025-04-05 10:43:30,904-[lfw][14055]XNorm: 16.691933
Training: 2025-04-05 10:43:30,904-[lfw][14055]Accuracy-Flip: 0.80867+-0.02044
Training: 2025-04-05 10:43:30,904-[lfw][14055]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:43:56,335-[cfp_fp][14055]XNorm: 16.629865
Training: 2025-04-05 10:43:56,336-[cfp_fp][14055]Accuracy-Flip: 0.62714+-0.01943
Training: 2025-04-05 10:43:56,336-[cfp_fp][14055]Accuracy-Highest: 0.64543
Training: 2025-04-05 10:44:18,205-[agedb_30][14055]XNorm: 14.194075
Training: 2025-04-05 10:44:18,205-[agedb_30][14055]Accuracy-Flip: 0.51517+-0.01722
Training: 2025-04-05 10:44:18,205-[agedb_30][14055]Accuracy-Highest: 0.53100
Training: 2025-04-05 10:44:40,155-[calfw][14055]XNorm: 16.463292
Training: 2025-04-05 10:44:40,155-[calfw][14055]Accuracy-Flip: 0.64050+-0.01701
Training: 2025-04-05 10:44:40,155-[calfw][14055]Accuracy-Highest: 0.66517
Training: 2025-04-05 10:45:02,091-[cplfw][14055]XNorm: 14.141404
Training: 2025-04-05 10:45:02,091-[cplfw][14055]Accuracy-Flip: 0.62967+-0.01634
Training: 2025-04-05 10:45:02,091-[cplfw][14055]Accuracy-Highest: 0.64033
Training: 2025-04-05 10:45:16,965-Speed 49.39 samples/sec   Loss 0.2732 Epoch: 15   Global Step: 14100   Required: 3 hours
Training: 2025-04-05 10:45:33,345-Speed 390.74 samples/sec   Loss 0.2682 Epoch: 15   Global Step: 14150   Required: 3 hours
Training: 2025-04-05 10:45:49,732-Speed 390.54 samples/sec   Loss 0.2746 Epoch: 15   Global Step: 14200   Required: 3 hours
Training: 2025-04-05 10:46:06,118-Speed 390.59 samples/sec   Loss 0.2852 Epoch: 15   Global Step: 14250   Required: 3 hours
Training: 2025-04-05 10:46:22,513-Speed 390.37 samples/sec   Loss 0.2544 Epoch: 15   Global Step: 14300   Required: 3 hours
Training: 2025-04-05 10:46:38,904-Speed 390.46 samples/sec   Loss 0.2826 Epoch: 15   Global Step: 14350   Required: 3 hours
Training: 2025-04-05 10:46:55,290-Speed 390.57 samples/sec   Loss 0.2836 Epoch: 15   Global Step: 14400   Required: 3 hours
Training: 2025-04-05 10:47:11,684-Speed 390.40 samples/sec   Loss 0.2999 Epoch: 15   Global Step: 14450   Required: 3 hours
Training: 2025-04-05 10:47:28,078-Speed 390.39 samples/sec   Loss 0.2975 Epoch: 15   Global Step: 14500   Required: 3 hours
Training: 2025-04-05 10:47:44,470-Speed 390.45 samples/sec   Loss 0.2833 Epoch: 15   Global Step: 14550   Required: 3 hours
Training: 2025-04-05 10:48:00,864-Speed 390.39 samples/sec   Loss 0.3161 Epoch: 15   Global Step: 14600   Required: 3 hours
Training: 2025-04-05 10:48:17,252-Speed 390.51 samples/sec   Loss 0.3206 Epoch: 15   Global Step: 14650   Required: 3 hours
Training: 2025-04-05 10:48:33,645-Speed 390.43 samples/sec   Loss 0.3071 Epoch: 15   Global Step: 14700   Required: 3 hours
Training: 2025-04-05 10:48:50,040-Speed 390.37 samples/sec   Loss 0.2952 Epoch: 15   Global Step: 14750   Required: 3 hours
Training: 2025-04-05 10:49:06,437-Speed 390.31 samples/sec   Loss 0.3030 Epoch: 15   Global Step: 14800   Required: 3 hours
Training: 2025-04-05 10:49:22,835-Speed 390.29 samples/sec   Loss 0.3397 Epoch: 15   Global Step: 14850   Required: 3 hours
Training: 2025-04-05 10:49:39,234-Speed 390.29 samples/sec   Loss 0.3229 Epoch: 15   Global Step: 14900   Required: 3 hours
Training: 2025-04-05 10:49:55,631-Speed 390.31 samples/sec   Loss 0.3503 Epoch: 15   Global Step: 14950   Required: 3 hours
Training: 2025-04-05 10:50:31,279-[lfw][14992]XNorm: 15.916949
Training: 2025-04-05 10:50:31,279-[lfw][14992]Accuracy-Flip: 0.78433+-0.01886
Training: 2025-04-05 10:50:31,279-[lfw][14992]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:50:56,708-[cfp_fp][14992]XNorm: 13.141582
Training: 2025-04-05 10:50:56,708-[cfp_fp][14992]Accuracy-Flip: 0.63400+-0.01526
Training: 2025-04-05 10:50:56,708-[cfp_fp][14992]Accuracy-Highest: 0.64543
Training: 2025-04-05 10:51:18,574-[agedb_30][14992]XNorm: 13.076413
Training: 2025-04-05 10:51:18,574-[agedb_30][14992]Accuracy-Flip: 0.51067+-0.01995
Training: 2025-04-05 10:51:18,574-[agedb_30][14992]Accuracy-Highest: 0.53100
Training: 2025-04-05 10:51:40,527-[calfw][14992]XNorm: 15.486253
Training: 2025-04-05 10:51:40,528-[calfw][14992]Accuracy-Flip: 0.62733+-0.01840
Training: 2025-04-05 10:51:40,528-[calfw][14992]Accuracy-Highest: 0.66517
Training: 2025-04-05 10:52:02,460-[cplfw][14992]XNorm: 13.602464
Training: 2025-04-05 10:52:02,460-[cplfw][14992]Accuracy-Flip: 0.60900+-0.01420
Training: 2025-04-05 10:52:02,461-[cplfw][14992]Accuracy-Highest: 0.64033
Training: 2025-04-05 10:52:05,219-Speed 49.39 samples/sec   Loss 0.3327 Epoch: 16   Global Step: 15000   Required: 3 hours
Training: 2025-04-05 10:52:21,590-Speed 390.94 samples/sec   Loss 0.2489 Epoch: 16   Global Step: 15050   Required: 3 hours
Training: 2025-04-05 10:52:37,970-Speed 390.73 samples/sec   Loss 0.2250 Epoch: 16   Global Step: 15100   Required: 3 hours
Training: 2025-04-05 10:52:54,350-Speed 390.73 samples/sec   Loss 0.2530 Epoch: 16   Global Step: 15150   Required: 3 hours
Training: 2025-04-05 10:53:10,732-Speed 390.67 samples/sec   Loss 0.2492 Epoch: 16   Global Step: 15200   Required: 3 hours
Training: 2025-04-05 10:53:27,119-Speed 390.57 samples/sec   Loss 0.2417 Epoch: 16   Global Step: 15250   Required: 3 hours
Training: 2025-04-05 10:53:43,513-Speed 390.39 samples/sec   Loss 0.2557 Epoch: 16   Global Step: 15300   Required: 3 hours
Training: 2025-04-05 10:53:59,900-Speed 390.54 samples/sec   Loss 0.2907 Epoch: 16   Global Step: 15350   Required: 3 hours
Training: 2025-04-05 10:54:16,292-Speed 390.45 samples/sec   Loss 0.2799 Epoch: 16   Global Step: 15400   Required: 3 hours
Training: 2025-04-05 10:54:32,682-Speed 390.48 samples/sec   Loss 0.2798 Epoch: 16   Global Step: 15450   Required: 3 hours
Training: 2025-04-05 10:54:49,072-Speed 390.49 samples/sec   Loss 0.2982 Epoch: 16   Global Step: 15500   Required: 3 hours
Training: 2025-04-05 10:55:05,461-Speed 390.52 samples/sec   Loss 0.2779 Epoch: 16   Global Step: 15550   Required: 3 hours
Training: 2025-04-05 10:55:21,851-Speed 390.48 samples/sec   Loss 0.2980 Epoch: 16   Global Step: 15600   Required: 3 hours
Training: 2025-04-05 10:55:38,238-Speed 390.55 samples/sec   Loss 0.3204 Epoch: 16   Global Step: 15650   Required: 3 hours
Training: 2025-04-05 10:55:54,629-Speed 390.46 samples/sec   Loss 0.3051 Epoch: 16   Global Step: 15700   Required: 3 hours
Training: 2025-04-05 10:56:11,022-Speed 390.41 samples/sec   Loss 0.3076 Epoch: 16   Global Step: 15750   Required: 3 hours
Training: 2025-04-05 10:56:27,412-Speed 390.50 samples/sec   Loss 0.3282 Epoch: 16   Global Step: 15800   Required: 3 hours
Training: 2025-04-05 10:56:43,802-Speed 390.48 samples/sec   Loss 0.3061 Epoch: 16   Global Step: 15850   Required: 3 hours
Training: 2025-04-05 10:57:00,193-Speed 390.45 samples/sec   Loss 0.3121 Epoch: 16   Global Step: 15900   Required: 3 hours
Training: 2025-04-05 10:57:31,577-[lfw][15929]XNorm: 17.118009
Training: 2025-04-05 10:57:31,577-[lfw][15929]Accuracy-Flip: 0.80483+-0.01978
Training: 2025-04-05 10:57:31,577-[lfw][15929]Accuracy-Highest: 0.82817
Training: 2025-04-05 10:57:57,009-[cfp_fp][15929]XNorm: 14.805176
Training: 2025-04-05 10:57:57,009-[cfp_fp][15929]Accuracy-Flip: 0.63486+-0.02307
Training: 2025-04-05 10:57:57,009-[cfp_fp][15929]Accuracy-Highest: 0.64543
Training: 2025-04-05 10:58:18,892-[agedb_30][15929]XNorm: 14.758637
Training: 2025-04-05 10:58:18,892-[agedb_30][15929]Accuracy-Flip: 0.52350+-0.01517
Training: 2025-04-05 10:58:18,892-[agedb_30][15929]Accuracy-Highest: 0.53100
Training: 2025-04-05 10:58:40,846-[calfw][15929]XNorm: 16.698314
Training: 2025-04-05 10:58:40,846-[calfw][15929]Accuracy-Flip: 0.64567+-0.01232
Training: 2025-04-05 10:58:40,846-[calfw][15929]Accuracy-Highest: 0.66517
Training: 2025-04-05 10:59:02,790-[cplfw][15929]XNorm: 14.400911
Training: 2025-04-05 10:59:02,790-[cplfw][15929]Accuracy-Flip: 0.62383+-0.01466
Training: 2025-04-05 10:59:02,790-[cplfw][15929]Accuracy-Highest: 0.64033
Training: 2025-04-05 10:59:09,844-Speed 49.36 samples/sec   Loss 0.2815 Epoch: 17   Global Step: 15950   Required: 3 hours
Training: 2025-04-05 10:59:26,223-Speed 390.75 samples/sec   Loss 0.2306 Epoch: 17   Global Step: 16000   Required: 3 hours
Training: 2025-04-05 10:59:42,606-Speed 390.65 samples/sec   Loss 0.2404 Epoch: 17   Global Step: 16050   Required: 3 hours
Training: 2025-04-05 10:59:58,990-Speed 390.62 samples/sec   Loss 0.2573 Epoch: 17   Global Step: 16100   Required: 3 hours
Training: 2025-04-05 11:00:15,379-Speed 390.51 samples/sec   Loss 0.2347 Epoch: 17   Global Step: 16150   Required: 3 hours
Training: 2025-04-05 11:00:31,764-Speed 390.61 samples/sec   Loss 0.2488 Epoch: 17   Global Step: 16200   Required: 3 hours
Training: 2025-04-05 11:00:48,151-Speed 390.55 samples/sec   Loss 0.2539 Epoch: 17   Global Step: 16250   Required: 3 hours
Training: 2025-04-05 11:01:04,535-Speed 390.62 samples/sec   Loss 0.2422 Epoch: 17   Global Step: 16300   Required: 3 hours
Training: 2025-04-05 11:01:20,922-Speed 390.56 samples/sec   Loss 0.2578 Epoch: 17   Global Step: 16350   Required: 3 hours
Training: 2025-04-05 11:01:37,308-Speed 390.57 samples/sec   Loss 0.3117 Epoch: 17   Global Step: 16400   Required: 3 hours
Training: 2025-04-05 11:01:53,701-Speed 390.42 samples/sec   Loss 0.2973 Epoch: 17   Global Step: 16450   Required: 3 hours
Training: 2025-04-05 11:02:10,095-Speed 390.38 samples/sec   Loss 0.2898 Epoch: 17   Global Step: 16500   Required: 3 hours
Training: 2025-04-05 11:02:26,484-Speed 390.51 samples/sec   Loss 0.2733 Epoch: 17   Global Step: 16550   Required: 3 hours
Training: 2025-04-05 11:02:42,877-Speed 390.41 samples/sec   Loss 0.2638 Epoch: 17   Global Step: 16600   Required: 3 hours
Training: 2025-04-05 11:02:59,272-Speed 390.38 samples/sec   Loss 0.3268 Epoch: 17   Global Step: 16650   Required: 3 hours
Training: 2025-04-05 11:03:15,661-Speed 390.52 samples/sec   Loss 0.3218 Epoch: 17   Global Step: 16700   Required: 3 hours
Training: 2025-04-05 11:03:32,053-Speed 390.44 samples/sec   Loss 0.2920 Epoch: 17   Global Step: 16750   Required: 3 hours
Training: 2025-04-05 11:03:48,446-Speed 390.41 samples/sec   Loss 0.3156 Epoch: 17   Global Step: 16800   Required: 3 hours
Training: 2025-04-05 11:04:04,839-Speed 390.42 samples/sec   Loss 0.3097 Epoch: 17   Global Step: 16850   Required: 3 hours
Training: 2025-04-05 11:04:31,967-[lfw][16866]XNorm: 15.367516
Training: 2025-04-05 11:04:31,967-[lfw][16866]Accuracy-Flip: 0.80567+-0.02102
Training: 2025-04-05 11:04:31,967-[lfw][16866]Accuracy-Highest: 0.82817
Training: 2025-04-05 11:04:57,404-[cfp_fp][16866]XNorm: 13.619204
Training: 2025-04-05 11:04:57,404-[cfp_fp][16866]Accuracy-Flip: 0.63586+-0.01808
Training: 2025-04-05 11:04:57,404-[cfp_fp][16866]Accuracy-Highest: 0.64543
Training: 2025-04-05 11:05:19,274-[agedb_30][16866]XNorm: 12.838812
Training: 2025-04-05 11:05:19,274-[agedb_30][16866]Accuracy-Flip: 0.50667+-0.01997
Training: 2025-04-05 11:05:19,274-[agedb_30][16866]Accuracy-Highest: 0.53100
Training: 2025-04-05 11:05:41,228-[calfw][16866]XNorm: 15.223409
Training: 2025-04-05 11:05:41,228-[calfw][16866]Accuracy-Flip: 0.65283+-0.01073
Training: 2025-04-05 11:05:41,228-[calfw][16866]Accuracy-Highest: 0.66517
Training: 2025-04-05 11:06:03,179-[cplfw][16866]XNorm: 12.937600
Training: 2025-04-05 11:06:03,179-[cplfw][16866]Accuracy-Flip: 0.62650+-0.01564
Training: 2025-04-05 11:06:03,179-[cplfw][16866]Accuracy-Highest: 0.64033
Training: 2025-04-05 11:06:14,491-Speed 49.36 samples/sec   Loss 0.2583 Epoch: 18   Global Step: 16900   Required: 3 hours
Training: 2025-04-05 11:06:30,865-Speed 390.86 samples/sec   Loss 0.2393 Epoch: 18   Global Step: 16950   Required: 3 hours
Training: 2025-04-05 11:06:47,241-Speed 390.83 samples/sec   Loss 0.2064 Epoch: 18   Global Step: 17000   Required: 3 hours
Training: 2025-04-05 11:07:03,619-Speed 390.78 samples/sec   Loss 0.2409 Epoch: 18   Global Step: 17050   Required: 3 hours
Training: 2025-04-05 11:07:19,998-Speed 390.73 samples/sec   Loss 0.1901 Epoch: 18   Global Step: 17100   Required: 3 hours
Training: 2025-04-05 11:07:36,381-Speed 390.66 samples/sec   Loss 0.2230 Epoch: 18   Global Step: 17150   Required: 3 hours
Training: 2025-04-05 11:07:52,771-Speed 390.50 samples/sec   Loss 0.2285 Epoch: 18   Global Step: 17200   Required: 3 hours
Training: 2025-04-05 11:08:09,157-Speed 390.57 samples/sec   Loss 0.2659 Epoch: 18   Global Step: 17250   Required: 3 hours
Training: 2025-04-05 11:08:25,540-Speed 390.66 samples/sec   Loss 0.2543 Epoch: 18   Global Step: 17300   Required: 3 hours
Training: 2025-04-05 11:08:41,927-Speed 390.54 samples/sec   Loss 0.2815 Epoch: 18   Global Step: 17350   Required: 2 hours
Training: 2025-04-05 11:08:58,314-Speed 390.57 samples/sec   Loss 0.2781 Epoch: 18   Global Step: 17400   Required: 2 hours
Training: 2025-04-05 11:09:14,705-Speed 390.44 samples/sec   Loss 0.2940 Epoch: 18   Global Step: 17450   Required: 2 hours
Training: 2025-04-05 11:09:31,097-Speed 390.44 samples/sec   Loss 0.2684 Epoch: 18   Global Step: 17500   Required: 2 hours
Training: 2025-04-05 11:09:47,492-Speed 390.38 samples/sec   Loss 0.2716 Epoch: 18   Global Step: 17550   Required: 2 hours
Training: 2025-04-05 11:10:03,886-Speed 390.39 samples/sec   Loss 0.2876 Epoch: 18   Global Step: 17600   Required: 2 hours
Training: 2025-04-05 11:10:20,278-Speed 390.43 samples/sec   Loss 0.3157 Epoch: 18   Global Step: 17650   Required: 2 hours
Training: 2025-04-05 11:10:36,666-Speed 390.52 samples/sec   Loss 0.3052 Epoch: 18   Global Step: 17700   Required: 2 hours
Training: 2025-04-05 11:10:53,062-Speed 390.34 samples/sec   Loss 0.3059 Epoch: 18   Global Step: 17750   Required: 2 hours
Training: 2025-04-05 11:11:09,452-Speed 390.49 samples/sec   Loss 0.3064 Epoch: 18   Global Step: 17800   Required: 2 hours
Training: 2025-04-05 11:11:32,316-[lfw][17803]XNorm: 14.672369
Training: 2025-04-05 11:11:32,316-[lfw][17803]Accuracy-Flip: 0.79700+-0.01299
Training: 2025-04-05 11:11:32,316-[lfw][17803]Accuracy-Highest: 0.82817
Training: 2025-04-05 11:11:57,748-[cfp_fp][17803]XNorm: 13.405811
Training: 2025-04-05 11:11:57,748-[cfp_fp][17803]Accuracy-Flip: 0.63443+-0.02071
Training: 2025-04-05 11:11:57,748-[cfp_fp][17803]Accuracy-Highest: 0.64543
Training: 2025-04-05 11:12:19,623-[agedb_30][17803]XNorm: 13.387332
Training: 2025-04-05 11:12:19,623-[agedb_30][17803]Accuracy-Flip: 0.51650+-0.01391
Training: 2025-04-05 11:12:19,623-[agedb_30][17803]Accuracy-Highest: 0.53100
Training: 2025-04-05 11:12:41,573-[calfw][17803]XNorm: 14.593356
Training: 2025-04-05 11:12:41,574-[calfw][17803]Accuracy-Flip: 0.64250+-0.01635
Training: 2025-04-05 11:12:41,574-[calfw][17803]Accuracy-Highest: 0.66517
Training: 2025-04-05 11:13:03,515-[cplfw][17803]XNorm: 12.490309
Training: 2025-04-05 11:13:03,515-[cplfw][17803]Accuracy-Flip: 0.61833+-0.02018
Training: 2025-04-05 11:13:03,515-[cplfw][17803]Accuracy-Highest: 0.64033
Training: 2025-04-05 11:13:19,052-Speed 49.38 samples/sec   Loss 0.2165 Epoch: 19   Global Step: 17850   Required: 2 hours
Training: 2025-04-05 11:13:35,432-Speed 390.72 samples/sec   Loss 0.2297 Epoch: 19   Global Step: 17900   Required: 2 hours
Training: 2025-04-05 11:13:51,815-Speed 390.65 samples/sec   Loss 0.2389 Epoch: 19   Global Step: 17950   Required: 2 hours
Training: 2025-04-05 11:14:08,199-Speed 390.63 samples/sec   Loss 0.2487 Epoch: 19   Global Step: 18000   Required: 2 hours
Training: 2025-04-05 11:14:24,587-Speed 390.54 samples/sec   Loss 0.2461 Epoch: 19   Global Step: 18050   Required: 2 hours
Training: 2025-04-05 11:14:40,972-Speed 390.60 samples/sec   Loss 0.2499 Epoch: 19   Global Step: 18100   Required: 2 hours
Training: 2025-04-05 11:14:57,360-Speed 390.52 samples/sec   Loss 0.2705 Epoch: 19   Global Step: 18150   Required: 2 hours
Training: 2025-04-05 11:15:13,748-Speed 390.54 samples/sec   Loss 0.2717 Epoch: 19   Global Step: 18200   Required: 2 hours
Training: 2025-04-05 11:15:30,139-Speed 390.46 samples/sec   Loss 0.2660 Epoch: 19   Global Step: 18250   Required: 2 hours
Training: 2025-04-05 11:15:46,529-Speed 390.49 samples/sec   Loss 0.2778 Epoch: 19   Global Step: 18300   Required: 2 hours
Training: 2025-04-05 11:16:02,921-Speed 390.43 samples/sec   Loss 0.2629 Epoch: 19   Global Step: 18350   Required: 2 hours
Training: 2025-04-05 11:16:19,315-Speed 390.38 samples/sec   Loss 0.2557 Epoch: 19   Global Step: 18400   Required: 2 hours
Training: 2025-04-05 11:16:35,711-Speed 390.35 samples/sec   Loss 0.2665 Epoch: 19   Global Step: 18450   Required: 2 hours
Training: 2025-04-05 11:16:52,108-Speed 390.31 samples/sec   Loss 0.3030 Epoch: 19   Global Step: 18500   Required: 2 hours
Training: 2025-04-05 11:17:08,504-Speed 390.36 samples/sec   Loss 0.2856 Epoch: 19   Global Step: 18550   Required: 2 hours
Training: 2025-04-05 11:17:24,898-Speed 390.38 samples/sec   Loss 0.2805 Epoch: 19   Global Step: 18600   Required: 2 hours
Training: 2025-04-05 11:17:41,289-Speed 390.46 samples/sec   Loss 0.2735 Epoch: 19   Global Step: 18650   Required: 2 hours
Training: 2025-04-05 11:17:57,679-Speed 390.48 samples/sec   Loss 0.2868 Epoch: 19   Global Step: 18700   Required: 2 hours
Training: 2025-04-05 11:18:32,669-[lfw][18740]XNorm: 17.279465
Training: 2025-04-05 11:18:32,669-[lfw][18740]Accuracy-Flip: 0.80683+-0.01550
Training: 2025-04-05 11:18:32,669-[lfw][18740]Accuracy-Highest: 0.82817
Training: 2025-04-05 11:18:58,101-[cfp_fp][18740]XNorm: 16.088604
Training: 2025-04-05 11:18:58,101-[cfp_fp][18740]Accuracy-Flip: 0.63100+-0.02368
Training: 2025-04-05 11:18:58,101-[cfp_fp][18740]Accuracy-Highest: 0.64543
Training: 2025-04-05 11:19:19,962-[agedb_30][18740]XNorm: 14.243299
Training: 2025-04-05 11:19:19,962-[agedb_30][18740]Accuracy-Flip: 0.52633+-0.01356
Training: 2025-04-05 11:19:19,962-[agedb_30][18740]Accuracy-Highest: 0.53100
Training: 2025-04-05 11:19:41,916-[calfw][18740]XNorm: 16.731618
Training: 2025-04-05 11:19:41,917-[calfw][18740]Accuracy-Flip: 0.63767+-0.02011
Training: 2025-04-05 11:19:41,917-[calfw][18740]Accuracy-Highest: 0.66517
Training: 2025-04-05 11:20:03,855-[cplfw][18740]XNorm: 14.595033
Training: 2025-04-05 11:20:03,855-[cplfw][18740]Accuracy-Flip: 0.62533+-0.01040
Training: 2025-04-05 11:20:03,855-[cplfw][18740]Accuracy-Highest: 0.64033
Training: 2025-04-05 11:20:07,263-Speed 49.39 samples/sec   Loss 0.2819 Epoch: 20   Global Step: 18750   Required: 2 hours
Training: 2025-04-05 11:20:23,630-Speed 391.04 samples/sec   Loss 0.2416 Epoch: 20   Global Step: 18800   Required: 2 hours
Training: 2025-04-05 11:20:40,004-Speed 390.86 samples/sec   Loss 0.1979 Epoch: 20   Global Step: 18850   Required: 2 hours
Training: 2025-04-05 11:20:56,378-Speed 390.87 samples/sec   Loss 0.2142 Epoch: 20   Global Step: 18900   Required: 2 hours
Training: 2025-04-05 11:21:12,760-Speed 390.68 samples/sec   Loss 0.2268 Epoch: 20   Global Step: 18950   Required: 2 hours
Training: 2025-04-05 11:21:29,147-Speed 390.55 samples/sec   Loss 0.2672 Epoch: 20   Global Step: 19000   Required: 2 hours
Training: 2025-04-05 11:21:45,536-Speed 390.50 samples/sec   Loss 0.2366 Epoch: 20   Global Step: 19050   Required: 2 hours
Training: 2025-04-05 11:22:01,920-Speed 390.62 samples/sec   Loss 0.2432 Epoch: 20   Global Step: 19100   Required: 2 hours
Training: 2025-04-05 11:22:18,304-Speed 390.63 samples/sec   Loss 0.2310 Epoch: 20   Global Step: 19150   Required: 2 hours
Training: 2025-04-05 11:22:34,695-Speed 390.47 samples/sec   Loss 0.2541 Epoch: 20   Global Step: 19200   Required: 2 hours
Training: 2025-04-05 11:22:51,087-Speed 390.43 samples/sec   Loss 0.2658 Epoch: 20   Global Step: 19250   Required: 2 hours
Training: 2025-04-05 11:23:07,483-Speed 390.36 samples/sec   Loss 0.2863 Epoch: 20   Global Step: 19300   Required: 2 hours
Training: 2025-04-05 11:23:23,877-Speed 390.39 samples/sec   Loss 0.2874 Epoch: 20   Global Step: 19350   Required: 2 hours
Training: 2025-04-05 11:23:40,272-Speed 390.36 samples/sec   Loss 0.2874 Epoch: 20   Global Step: 19400   Required: 2 hours
Training: 2025-04-05 11:23:56,671-Speed 390.27 samples/sec   Loss 0.2766 Epoch: 20   Global Step: 19450   Required: 2 hours
Training: 2025-04-05 11:24:13,061-Speed 390.47 samples/sec   Loss 0.2952 Epoch: 20   Global Step: 19500   Required: 2 hours
Training: 2025-04-05 11:24:29,452-Speed 390.47 samples/sec   Loss 0.2854 Epoch: 20   Global Step: 19550   Required: 2 hours
Training: 2025-04-05 11:24:45,847-Speed 390.35 samples/sec   Loss 0.2821 Epoch: 20   Global Step: 19600   Required: 2 hours
Training: 2025-04-05 11:25:02,243-Speed 390.35 samples/sec   Loss 0.3071 Epoch: 20   Global Step: 19650   Required: 2 hours
Training: 2025-04-05 11:25:32,978-[lfw][19677]XNorm: 16.234619
Training: 2025-04-05 11:25:32,978-[lfw][19677]Accuracy-Flip: 0.81133+-0.01884
Training: 2025-04-05 11:25:32,978-[lfw][19677]Accuracy-Highest: 0.82817
Training: 2025-04-05 11:25:58,432-[cfp_fp][19677]XNorm: 16.158403
Training: 2025-04-05 11:25:58,432-[cfp_fp][19677]Accuracy-Flip: 0.62143+-0.01828
Training: 2025-04-05 11:25:58,432-[cfp_fp][19677]Accuracy-Highest: 0.64543
Training: 2025-04-05 11:26:20,301-[agedb_30][19677]XNorm: 13.830797
Training: 2025-04-05 11:26:20,301-[agedb_30][19677]Accuracy-Flip: 0.53033+-0.01074
Training: 2025-04-05 11:26:20,301-[agedb_30][19677]Accuracy-Highest: 0.53100
Training: 2025-04-05 11:26:42,257-[calfw][19677]XNorm: 16.137027
Training: 2025-04-05 11:26:42,257-[calfw][19677]Accuracy-Flip: 0.64583+-0.00901
Training: 2025-04-05 11:26:42,257-[calfw][19677]Accuracy-Highest: 0.66517
Training: 2025-04-05 11:27:04,203-[cplfw][19677]XNorm: 13.917565
Training: 2025-04-05 11:27:04,203-[cplfw][19677]Accuracy-Flip: 0.62500+-0.01701
Training: 2025-04-05 11:27:04,203-[cplfw][19677]Accuracy-Highest: 0.64033
Training: 2025-04-05 11:27:11,879-Speed 49.37 samples/sec   Loss 0.2493 Epoch: 21   Global Step: 19700   Required: 2 hours
Training: 2025-04-05 11:27:28,256-Speed 390.80 samples/sec   Loss 0.0948 Epoch: 21   Global Step: 19750   Required: 2 hours
Training: 2025-04-05 11:27:44,637-Speed 390.70 samples/sec   Loss 0.0619 Epoch: 21   Global Step: 19800   Required: 2 hours
Training: 2025-04-05 11:28:01,022-Speed 390.59 samples/sec   Loss 0.0550 Epoch: 21   Global Step: 19850   Required: 2 hours
Training: 2025-04-05 11:28:17,409-Speed 390.56 samples/sec   Loss 0.0423 Epoch: 21   Global Step: 19900   Required: 2 hours
Training: 2025-04-05 11:28:33,796-Speed 390.56 samples/sec   Loss 0.0369 Epoch: 21   Global Step: 19950   Required: 2 hours
Training: 2025-04-05 11:28:50,191-Speed 390.36 samples/sec   Loss 0.0271 Epoch: 21   Global Step: 20000   Required: 2 hours
Training: 2025-04-05 11:29:06,581-Speed 390.47 samples/sec   Loss 0.0257 Epoch: 21   Global Step: 20050   Required: 2 hours
Training: 2025-04-05 11:29:22,972-Speed 390.47 samples/sec   Loss 0.0281 Epoch: 21   Global Step: 20100   Required: 2 hours
Training: 2025-04-05 11:29:39,370-Speed 390.29 samples/sec   Loss 0.0279 Epoch: 21   Global Step: 20150   Required: 2 hours
Training: 2025-04-05 11:29:55,762-Speed 390.43 samples/sec   Loss 0.0268 Epoch: 21   Global Step: 20200   Required: 2 hours
Training: 2025-04-05 11:30:12,160-Speed 390.31 samples/sec   Loss 0.0197 Epoch: 21   Global Step: 20250   Required: 2 hours
Training: 2025-04-05 11:30:28,556-Speed 390.34 samples/sec   Loss 0.0256 Epoch: 21   Global Step: 20300   Required: 2 hours
Training: 2025-04-05 11:30:44,950-Speed 390.39 samples/sec   Loss 0.0223 Epoch: 21   Global Step: 20350   Required: 2 hours
Training: 2025-04-05 11:31:01,347-Speed 390.30 samples/sec   Loss 0.0159 Epoch: 21   Global Step: 20400   Required: 2 hours
