Training: 2025-04-11 23:40:20,999-rank_id: 0
Training: 2025-04-12 06:13:33,681-Speed 388.29 samples/sec   Loss 0.4303 Epoch: 17   Global Step: 65600   Required: 8 hours
Training: 2025-04-12 06:13:50,163-Speed 388.32 samples/sec   Loss 0.4066 Epoch: 17   Global Step: 65650   Required: 8 hours
Training: 2025-04-12 06:14:06,644-Speed 388.33 samples/sec   Loss 0.4532 Epoch: 17   Global Step: 65700   Required: 8 hours
Training: 2025-04-12 06:14:23,124-Speed 388.34 samples/sec   Loss 0.4512 Epoch: 17   Global Step: 65750   Required: 8 hours
Training: 2025-04-12 06:14:39,606-Speed 388.32 samples/sec   Loss 0.4232 Epoch: 17   Global Step: 65800   Required: 8 hours
Training: 2025-04-12 06:14:56,096-Speed 388.11 samples/sec   Loss 0.4337 Epoch: 17   Global Step: 65850   Required: 8 hours
Training: 2025-04-12 06:15:12,581-Speed 388.23 samples/sec   Loss 0.4285 Epoch: 17   Global Step: 65900   Required: 8 hours
Training: 2025-04-12 06:15:29,064-Speed 388.29 samples/sec   Loss 0.3927 Epoch: 17   Global Step: 65950   Required: 8 hours
Training: 2025-04-12 06:15:45,546-Speed 388.32 samples/sec   Loss 0.4191 Epoch: 17   Global Step: 66000   Required: 8 hours
Training: 2025-04-12 06:16:02,030-Speed 388.24 samples/sec   Loss 0.4177 Epoch: 17   Global Step: 66050   Required: 8 hours
Training: 2025-04-12 06:16:18,518-Speed 388.18 samples/sec   Loss 0.4352 Epoch: 17   Global Step: 66100   Required: 8 hours
Training: 2025-04-12 06:16:35,001-Speed 388.28 samples/sec   Loss 0.4262 Epoch: 17   Global Step: 66150   Required: 8 hours
Training: 2025-04-12 06:16:51,482-Speed 388.32 samples/sec   Loss 0.4531 Epoch: 17   Global Step: 66200   Required: 8 hours
Training: 2025-04-12 06:17:07,964-Speed 388.32 samples/sec   Loss 0.4295 Epoch: 17   Global Step: 66250   Required: 8 hours
Training: 2025-04-12 06:17:24,445-Speed 388.32 samples/sec   Loss 0.4028 Epoch: 17   Global Step: 66300   Required: 8 hours
Training: 2025-04-12 06:17:40,926-Speed 388.32 samples/sec   Loss 0.4335 Epoch: 17   Global Step: 66350   Required: 8 hours
Training: 2025-04-12 06:17:57,407-Speed 388.33 samples/sec   Loss 0.4485 Epoch: 17   Global Step: 66400   Required: 8 hours
Training: 2025-04-12 06:18:13,885-Speed 388.40 samples/sec   Loss 0.4193 Epoch: 17   Global Step: 66450   Required: 8 hours
Training: 2025-04-12 06:18:30,362-Speed 388.44 samples/sec   Loss 0.4101 Epoch: 17   Global Step: 66500   Required: 8 hours
Training: 2025-04-12 06:18:46,841-Speed 388.36 samples/sec   Loss 0.4428 Epoch: 17   Global Step: 66550   Required: 8 hours
Training: 2025-04-12 06:19:03,325-Speed 388.26 samples/sec   Loss 0.4284 Epoch: 17   Global Step: 66600   Required: 8 hours
Training: 2025-04-12 06:19:19,810-Speed 388.25 samples/sec   Loss 0.3987 Epoch: 17   Global Step: 66650   Required: 8 hours
Training: 2025-04-12 06:19:36,296-Speed 388.20 samples/sec   Loss 0.4316 Epoch: 17   Global Step: 66700   Required: 8 hours
Training: 2025-04-12 06:19:52,782-Speed 388.22 samples/sec   Loss 0.4346 Epoch: 17   Global Step: 66750   Required: 8 hours
Training: 2025-04-12 06:20:09,268-Speed 388.21 samples/sec   Loss 0.4203 Epoch: 17   Global Step: 66800   Required: 8 hours
Training: 2025-04-12 06:20:25,757-Speed 388.15 samples/sec   Loss 0.4351 Epoch: 17   Global Step: 66850   Required: 8 hours
Training: 2025-04-12 06:20:42,243-Speed 388.21 samples/sec   Loss 0.4120 Epoch: 17   Global Step: 66900   Required: 8 hours
Training: 2025-04-12 06:20:58,730-Speed 388.17 samples/sec   Loss 0.4150 Epoch: 17   Global Step: 66950   Required: 8 hours
Training: 2025-04-12 06:21:15,220-Speed 388.11 samples/sec   Loss 0.4286 Epoch: 17   Global Step: 67000   Required: 8 hours
Training: 2025-04-12 06:21:31,711-Speed 388.10 samples/sec   Loss 0.4625 Epoch: 17   Global Step: 67050   Required: 8 hours
Training: 2025-04-12 06:21:48,202-Speed 388.08 samples/sec   Loss 0.4448 Epoch: 17   Global Step: 67100   Required: 8 hours
Training: 2025-04-12 06:22:04,688-Speed 388.22 samples/sec   Loss 0.4612 Epoch: 17   Global Step: 67150   Required: 8 hours
Training: 2025-04-12 06:22:21,173-Speed 388.23 samples/sec   Loss 0.4318 Epoch: 17   Global Step: 67200   Required: 8 hours
Training: 2025-04-12 06:22:37,664-Speed 388.11 samples/sec   Loss 0.4182 Epoch: 17   Global Step: 67250   Required: 8 hours
Training: 2025-04-12 06:22:54,153-Speed 388.14 samples/sec   Loss 0.3994 Epoch: 17   Global Step: 67300   Required: 8 hours
Training: 2025-04-12 06:23:10,644-Speed 388.09 samples/sec   Loss 0.4358 Epoch: 17   Global Step: 67350   Required: 8 hours
Training: 2025-04-12 06:23:27,136-Speed 388.08 samples/sec   Loss 0.4321 Epoch: 17   Global Step: 67400   Required: 8 hours
Training: 2025-04-12 06:23:43,625-Speed 388.14 samples/sec   Loss 0.4062 Epoch: 17   Global Step: 67450   Required: 8 hours
Training: 2025-04-12 06:24:16,218-[lfw][67482]XNorm: 15.744802
Training: 2025-04-12 06:24:16,218-[lfw][67482]Accuracy-Flip: 0.83667+-0.01719
Training: 2025-04-12 06:24:16,218-[lfw][67482]Accuracy-Highest: 0.85650
Training: 2025-04-12 06:24:41,849-[cfp_fp][67482]XNorm: 13.758218
Training: 2025-04-12 06:24:41,849-[cfp_fp][67482]Accuracy-Flip: 0.64857+-0.01831
Training: 2025-04-12 06:24:41,849-[cfp_fp][67482]Accuracy-Highest: 0.66014
Training: 2025-04-12 06:25:03,884-[agedb_30][67482]XNorm: 14.013533
Training: 2025-04-12 06:25:03,884-[agedb_30][67482]Accuracy-Flip: 0.56050+-0.02465
Training: 2025-04-12 06:25:03,884-[agedb_30][67482]Accuracy-Highest: 0.56133
Training: 2025-04-12 06:25:26,048-[calfw][67482]XNorm: 16.269637
Training: 2025-04-12 06:25:26,048-[calfw][67482]Accuracy-Flip: 0.68217+-0.02196
Training: 2025-04-12 06:25:26,048-[calfw][67482]Accuracy-Highest: 0.70350
Training: 2025-04-12 06:25:48,167-[cplfw][67482]XNorm: 12.386932
Training: 2025-04-12 06:25:48,167-[cplfw][67482]Accuracy-Flip: 0.62417+-0.01667
Training: 2025-04-12 06:25:48,167-[cplfw][67482]Accuracy-Highest: 0.63933
Training: 2025-04-12 06:25:54,274-Speed 48.99 samples/sec   Loss 0.4151 Epoch: 18   Global Step: 67500   Required: 8 hours
Training: 2025-04-12 06:26:10,740-Speed 388.68 samples/sec   Loss 0.3655 Epoch: 18   Global Step: 67550   Required: 8 hours
Training: 2025-04-12 06:26:27,214-Speed 388.49 samples/sec   Loss 0.3906 Epoch: 18   Global Step: 67600   Required: 8 hours
Training: 2025-04-12 06:26:43,691-Speed 388.43 samples/sec   Loss 0.3417 Epoch: 18   Global Step: 67650   Required: 8 hours
Training: 2025-04-12 06:27:00,172-Speed 388.32 samples/sec   Loss 0.3865 Epoch: 18   Global Step: 67700   Required: 8 hours
Training: 2025-04-12 06:27:16,655-Speed 388.28 samples/sec   Loss 0.3612 Epoch: 18   Global Step: 67750   Required: 8 hours
Training: 2025-04-12 06:27:33,139-Speed 388.27 samples/sec   Loss 0.3463 Epoch: 18   Global Step: 67800   Required: 8 hours
Training: 2025-04-12 06:27:49,624-Speed 388.24 samples/sec   Loss 0.3705 Epoch: 18   Global Step: 67850   Required: 8 hours
Training: 2025-04-12 06:28:06,110-Speed 388.20 samples/sec   Loss 0.3691 Epoch: 18   Global Step: 67900   Required: 8 hours
Training: 2025-04-12 06:28:22,605-Speed 388.01 samples/sec   Loss 0.3812 Epoch: 18   Global Step: 67950   Required: 8 hours
Training: 2025-04-12 06:28:39,098-Speed 388.05 samples/sec   Loss 0.3553 Epoch: 18   Global Step: 68000   Required: 8 hours
Training: 2025-04-12 06:28:55,586-Speed 388.17 samples/sec   Loss 0.3402 Epoch: 18   Global Step: 68050   Required: 8 hours
Training: 2025-04-12 06:29:12,071-Speed 388.22 samples/sec   Loss 0.3961 Epoch: 18   Global Step: 68100   Required: 8 hours
Training: 2025-04-12 06:29:28,562-Speed 388.10 samples/sec   Loss 0.3903 Epoch: 18   Global Step: 68150   Required: 8 hours
Training: 2025-04-12 06:29:45,047-Speed 388.23 samples/sec   Loss 0.3908 Epoch: 18   Global Step: 68200   Required: 8 hours
Training: 2025-04-12 06:30:01,532-Speed 388.23 samples/sec   Loss 0.3873 Epoch: 18   Global Step: 68250   Required: 8 hours
Training: 2025-04-12 06:30:18,020-Speed 388.18 samples/sec   Loss 0.3878 Epoch: 18   Global Step: 68300   Required: 8 hours
Training: 2025-04-12 06:30:34,512-Speed 388.07 samples/sec   Loss 0.3780 Epoch: 18   Global Step: 68350   Required: 8 hours
Training: 2025-04-12 06:30:51,004-Speed 388.07 samples/sec   Loss 0.3751 Epoch: 18   Global Step: 68400   Required: 8 hours
Training: 2025-04-12 06:31:07,490-Speed 388.20 samples/sec   Loss 0.3970 Epoch: 18   Global Step: 68450   Required: 8 hours
Training: 2025-04-12 06:31:23,977-Speed 388.19 samples/sec   Loss 0.4089 Epoch: 18   Global Step: 68500   Required: 8 hours
Training: 2025-04-12 06:31:40,469-Speed 388.07 samples/sec   Loss 0.3858 Epoch: 18   Global Step: 68550   Required: 8 hours
Training: 2025-04-12 06:31:56,963-Speed 388.01 samples/sec   Loss 0.3706 Epoch: 18   Global Step: 68600   Required: 8 hours
Training: 2025-04-12 06:32:13,459-Speed 387.99 samples/sec   Loss 0.4121 Epoch: 18   Global Step: 68650   Required: 8 hours
Training: 2025-04-12 06:32:29,954-Speed 387.98 samples/sec   Loss 0.4009 Epoch: 18   Global Step: 68700   Required: 8 hours
Training: 2025-04-12 06:32:46,447-Speed 388.05 samples/sec   Loss 0.4005 Epoch: 18   Global Step: 68750   Required: 8 hours
Training: 2025-04-12 06:33:02,942-Speed 387.99 samples/sec   Loss 0.4101 Epoch: 18   Global Step: 68800   Required: 8 hours
Training: 2025-04-12 06:33:19,433-Speed 388.10 samples/sec   Loss 0.3939 Epoch: 18   Global Step: 68850   Required: 8 hours
Training: 2025-04-12 06:33:35,922-Speed 388.15 samples/sec   Loss 0.4145 Epoch: 18   Global Step: 68900   Required: 8 hours
Training: 2025-04-12 06:33:52,411-Speed 388.14 samples/sec   Loss 0.4161 Epoch: 18   Global Step: 68950   Required: 8 hours
Training: 2025-04-12 06:34:08,901-Speed 388.11 samples/sec   Loss 0.4131 Epoch: 18   Global Step: 69000   Required: 8 hours
Training: 2025-04-12 06:34:25,390-Speed 388.15 samples/sec   Loss 0.4172 Epoch: 18   Global Step: 69050   Required: 8 hours
Training: 2025-04-12 06:34:41,884-Speed 388.01 samples/sec   Loss 0.4018 Epoch: 18   Global Step: 69100   Required: 8 hours
Training: 2025-04-12 06:34:58,378-Speed 388.03 samples/sec   Loss 0.4101 Epoch: 18   Global Step: 69150   Required: 8 hours
Training: 2025-04-12 06:35:14,870-Speed 388.07 samples/sec   Loss 0.4038 Epoch: 18   Global Step: 69200   Required: 8 hours
Training: 2025-04-12 06:35:31,362-Speed 388.07 samples/sec   Loss 0.4451 Epoch: 18   Global Step: 69250   Required: 8 hours
Training: 2025-04-12 06:35:47,852-Speed 388.10 samples/sec   Loss 0.4037 Epoch: 18   Global Step: 69300   Required: 8 hours
Training: 2025-04-12 06:36:04,339-Speed 388.19 samples/sec   Loss 0.4573 Epoch: 18   Global Step: 69350   Required: 8 hours
Training: 2025-04-12 06:36:20,824-Speed 388.24 samples/sec   Loss 0.4097 Epoch: 18   Global Step: 69400   Required: 8 hours
Training: 2025-04-12 06:36:37,313-Speed 388.14 samples/sec   Loss 0.4096 Epoch: 18   Global Step: 69450   Required: 8 hours
Training: 2025-04-12 06:36:53,801-Speed 388.17 samples/sec   Loss 0.4351 Epoch: 18   Global Step: 69500   Required: 8 hours
Training: 2025-04-12 06:37:10,286-Speed 388.22 samples/sec   Loss 0.4276 Epoch: 18   Global Step: 69550   Required: 8 hours
Training: 2025-04-12 06:37:26,770-Speed 388.28 samples/sec   Loss 0.4043 Epoch: 18   Global Step: 69600   Required: 8 hours
Training: 2025-04-12 06:37:43,253-Speed 388.27 samples/sec   Loss 0.3909 Epoch: 18   Global Step: 69650   Required: 8 hours
Training: 2025-04-12 06:37:59,738-Speed 388.25 samples/sec   Loss 0.4282 Epoch: 18   Global Step: 69700   Required: 8 hours
Training: 2025-04-12 06:38:16,223-Speed 388.22 samples/sec   Loss 0.4329 Epoch: 18   Global Step: 69750   Required: 8 hours
Training: 2025-04-12 06:38:32,707-Speed 388.26 samples/sec   Loss 0.4626 Epoch: 18   Global Step: 69800   Required: 8 hours
Training: 2025-04-12 06:38:49,187-Speed 388.35 samples/sec   Loss 0.4618 Epoch: 18   Global Step: 69850   Required: 8 hours
Training: 2025-04-12 06:39:05,671-Speed 388.27 samples/sec   Loss 0.4208 Epoch: 18   Global Step: 69900   Required: 8 hours
Training: 2025-04-12 06:39:22,154-Speed 388.29 samples/sec   Loss 0.4117 Epoch: 18   Global Step: 69950   Required: 8 hours
Training: 2025-04-12 06:39:38,638-Speed 388.25 samples/sec   Loss 0.4153 Epoch: 18   Global Step: 70000   Required: 8 hours
Training: 2025-04-12 06:39:55,128-Speed 388.11 samples/sec   Loss 0.4015 Epoch: 18   Global Step: 70050   Required: 8 hours
Training: 2025-04-12 06:40:11,617-Speed 388.15 samples/sec   Loss 0.4183 Epoch: 18   Global Step: 70100   Required: 8 hours
Training: 2025-04-12 06:40:28,102-Speed 388.23 samples/sec   Loss 0.4224 Epoch: 18   Global Step: 70150   Required: 8 hours
Training: 2025-04-12 06:40:44,587-Speed 388.23 samples/sec   Loss 0.4525 Epoch: 18   Global Step: 70200   Required: 8 hours
Training: 2025-04-12 06:41:01,071-Speed 388.25 samples/sec   Loss 0.4477 Epoch: 18   Global Step: 70250   Required: 8 hours
Training: 2025-04-12 06:41:17,558-Speed 388.20 samples/sec   Loss 0.4175 Epoch: 18   Global Step: 70300   Required: 8 hours
Training: 2025-04-12 06:41:34,046-Speed 388.17 samples/sec   Loss 0.4143 Epoch: 18   Global Step: 70350   Required: 8 hours
Training: 2025-04-12 06:41:50,530-Speed 388.26 samples/sec   Loss 0.4353 Epoch: 18   Global Step: 70400   Required: 8 hours
Training: 2025-04-12 06:42:07,013-Speed 388.26 samples/sec   Loss 0.3890 Epoch: 18   Global Step: 70450   Required: 8 hours
Training: 2025-04-12 06:42:23,497-Speed 388.26 samples/sec   Loss 0.4138 Epoch: 18   Global Step: 70500   Required: 8 hours
Training: 2025-04-12 06:42:39,978-Speed 388.34 samples/sec   Loss 0.4305 Epoch: 18   Global Step: 70550   Required: 8 hours
Training: 2025-04-12 06:42:56,464-Speed 388.20 samples/sec   Loss 0.4259 Epoch: 18   Global Step: 70600   Required: 8 hours
Training: 2025-04-12 06:43:12,947-Speed 388.28 samples/sec   Loss 0.4027 Epoch: 18   Global Step: 70650   Required: 8 hours
Training: 2025-04-12 06:43:29,424-Speed 388.43 samples/sec   Loss 0.4296 Epoch: 18   Global Step: 70700   Required: 8 hours
Training: 2025-04-12 06:43:45,903-Speed 388.38 samples/sec   Loss 0.4803 Epoch: 18   Global Step: 70750   Required: 8 hours
Training: 2025-04-12 06:44:02,383-Speed 388.34 samples/sec   Loss 0.4287 Epoch: 18   Global Step: 70800   Required: 8 hours
Training: 2025-04-12 06:44:18,861-Speed 388.40 samples/sec   Loss 0.4362 Epoch: 18   Global Step: 70850   Required: 8 hours
Training: 2025-04-12 06:44:35,347-Speed 388.22 samples/sec   Loss 0.3831 Epoch: 18   Global Step: 70900   Required: 8 hours
Training: 2025-04-12 06:44:51,831-Speed 388.24 samples/sec   Loss 0.4122 Epoch: 18   Global Step: 70950   Required: 8 hours
Training: 2025-04-12 06:45:08,314-Speed 388.30 samples/sec   Loss 0.3831 Epoch: 18   Global Step: 71000   Required: 8 hours
Training: 2025-04-12 06:45:24,794-Speed 388.34 samples/sec   Loss 0.4221 Epoch: 18   Global Step: 71050   Required: 8 hours
Training: 2025-04-12 06:45:41,271-Speed 388.42 samples/sec   Loss 0.4281 Epoch: 18   Global Step: 71100   Required: 8 hours
Training: 2025-04-12 06:45:57,750-Speed 388.40 samples/sec   Loss 0.4350 Epoch: 18   Global Step: 71150   Required: 8 hours
Training: 2025-04-12 06:46:14,227-Speed 388.41 samples/sec   Loss 0.4197 Epoch: 18   Global Step: 71200   Required: 8 hours
Training: 2025-04-12 06:46:46,697-[lfw][71231]XNorm: 16.646874
Training: 2025-04-12 06:46:46,698-[lfw][71231]Accuracy-Flip: 0.83983+-0.01635
Training: 2025-04-12 06:46:46,698-[lfw][71231]Accuracy-Highest: 0.85650
Training: 2025-04-12 06:47:12,507-[cfp_fp][71231]XNorm: 15.252384
Training: 2025-04-12 06:47:12,508-[cfp_fp][71231]Accuracy-Flip: 0.66071+-0.02282
Training: 2025-04-12 06:47:12,508-[cfp_fp][71231]Accuracy-Highest: 0.66071
Training: 2025-04-12 06:47:34,436-[agedb_30][71231]XNorm: 17.503231
Training: 2025-04-12 06:47:34,436-[agedb_30][71231]Accuracy-Flip: 0.53883+-0.02284
Training: 2025-04-12 06:47:34,436-[agedb_30][71231]Accuracy-Highest: 0.56133
Training: 2025-04-12 06:47:56,506-[calfw][71231]XNorm: 17.255319
Training: 2025-04-12 06:47:56,506-[calfw][71231]Accuracy-Flip: 0.66733+-0.01558
Training: 2025-04-12 06:47:56,506-[calfw][71231]Accuracy-Highest: 0.70350
Training: 2025-04-12 06:48:18,595-[cplfw][71231]XNorm: 14.263331
Training: 2025-04-12 06:48:18,595-[cplfw][71231]Accuracy-Flip: 0.64500+-0.01406
Training: 2025-04-12 06:48:18,595-[cplfw][71231]Accuracy-Highest: 0.64500
Training: 2025-04-12 06:48:25,031-Speed 48.93 samples/sec   Loss 0.4023 Epoch: 19   Global Step: 71250   Required: 8 hours
Training: 2025-04-12 06:48:41,496-Speed 388.71 samples/sec   Loss 0.3707 Epoch: 19   Global Step: 71300   Required: 8 hours
Training: 2025-04-12 06:48:57,966-Speed 388.60 samples/sec   Loss 0.3371 Epoch: 19   Global Step: 71350   Required: 8 hours
Training: 2025-04-12 06:49:14,445-Speed 388.39 samples/sec   Loss 0.3760 Epoch: 19   Global Step: 71400   Required: 8 hours
Training: 2025-04-12 06:49:30,930-Speed 388.24 samples/sec   Loss 0.3759 Epoch: 19   Global Step: 71450   Required: 8 hours
Training: 2025-04-12 06:49:47,413-Speed 388.28 samples/sec   Loss 0.3460 Epoch: 19   Global Step: 71500   Required: 8 hours
Training: 2025-04-12 06:50:03,895-Speed 388.28 samples/sec   Loss 0.3551 Epoch: 19   Global Step: 71550   Required: 8 hours
Training: 2025-04-12 06:50:20,378-Speed 388.28 samples/sec   Loss 0.3868 Epoch: 19   Global Step: 71600   Required: 8 hours
Training: 2025-04-12 06:50:36,859-Speed 388.35 samples/sec   Loss 0.3789 Epoch: 19   Global Step: 71650   Required: 8 hours
Training: 2025-04-12 06:50:53,345-Speed 388.19 samples/sec   Loss 0.4085 Epoch: 19   Global Step: 71700   Required: 8 hours
Training: 2025-04-12 06:51:09,837-Speed 388.07 samples/sec   Loss 0.3902 Epoch: 19   Global Step: 71750   Required: 8 hours
Training: 2025-04-12 06:51:26,323-Speed 388.23 samples/sec   Loss 0.3914 Epoch: 19   Global Step: 71800   Required: 8 hours
Training: 2025-04-12 06:51:42,805-Speed 388.29 samples/sec   Loss 0.3983 Epoch: 19   Global Step: 71850   Required: 8 hours
Training: 2025-04-12 06:51:59,289-Speed 388.26 samples/sec   Loss 0.3975 Epoch: 19   Global Step: 71900   Required: 8 hours
Training: 2025-04-12 06:52:15,772-Speed 388.27 samples/sec   Loss 0.3624 Epoch: 19   Global Step: 71950   Required: 8 hours
Training: 2025-04-12 06:52:32,258-Speed 388.21 samples/sec   Loss 0.3823 Epoch: 19   Global Step: 72000   Required: 8 hours
Training: 2025-04-12 06:52:48,738-Speed 388.35 samples/sec   Loss 0.4088 Epoch: 19   Global Step: 72050   Required: 8 hours
Training: 2025-04-12 06:53:05,221-Speed 388.28 samples/sec   Loss 0.3616 Epoch: 19   Global Step: 72100   Required: 8 hours
Training: 2025-04-12 06:53:21,707-Speed 388.22 samples/sec   Loss 0.3640 Epoch: 19   Global Step: 72150   Required: 8 hours
Training: 2025-04-12 06:53:38,189-Speed 388.30 samples/sec   Loss 0.3798 Epoch: 19   Global Step: 72200   Required: 8 hours
Training: 2025-04-12 06:53:54,672-Speed 388.29 samples/sec   Loss 0.3894 Epoch: 19   Global Step: 72250   Required: 8 hours
Training: 2025-04-12 06:54:11,158-Speed 388.21 samples/sec   Loss 0.3664 Epoch: 19   Global Step: 72300   Required: 8 hours
Training: 2025-04-12 06:54:27,643-Speed 388.24 samples/sec   Loss 0.3775 Epoch: 19   Global Step: 72350   Required: 8 hours
Training: 2025-04-12 06:54:44,126-Speed 388.30 samples/sec   Loss 0.3814 Epoch: 19   Global Step: 72400   Required: 8 hours
Training: 2025-04-12 06:55:00,609-Speed 388.26 samples/sec   Loss 0.3872 Epoch: 19   Global Step: 72450   Required: 8 hours
Training: 2025-04-12 06:55:17,090-Speed 388.34 samples/sec   Loss 0.3884 Epoch: 19   Global Step: 72500   Required: 8 hours
Training: 2025-04-12 06:55:33,574-Speed 388.27 samples/sec   Loss 0.3809 Epoch: 19   Global Step: 72550   Required: 8 hours
Training: 2025-04-12 06:55:50,051-Speed 388.41 samples/sec   Loss 0.4073 Epoch: 19   Global Step: 72600   Required: 8 hours
Training: 2025-04-12 06:56:06,528-Speed 388.42 samples/sec   Loss 0.4123 Epoch: 19   Global Step: 72650   Required: 8 hours
Training: 2025-04-12 06:56:23,005-Speed 388.43 samples/sec   Loss 0.3801 Epoch: 19   Global Step: 72700   Required: 8 hours
Training: 2025-04-12 06:56:39,485-Speed 388.34 samples/sec   Loss 0.4414 Epoch: 19   Global Step: 72750   Required: 8 hours
Training: 2025-04-12 06:56:55,968-Speed 388.28 samples/sec   Loss 0.4238 Epoch: 19   Global Step: 72800   Required: 8 hours
Training: 2025-04-12 06:57:12,449-Speed 388.34 samples/sec   Loss 0.4101 Epoch: 19   Global Step: 72850   Required: 8 hours
Training: 2025-04-12 06:57:28,928-Speed 388.36 samples/sec   Loss 0.4176 Epoch: 19   Global Step: 72900   Required: 8 hours
Training: 2025-04-12 06:57:45,404-Speed 388.45 samples/sec   Loss 0.3954 Epoch: 19   Global Step: 72950   Required: 8 hours
Training: 2025-04-12 06:58:01,878-Speed 388.50 samples/sec   Loss 0.3962 Epoch: 19   Global Step: 73000   Required: 8 hours
Training: 2025-04-12 06:58:18,354-Speed 388.44 samples/sec   Loss 0.4187 Epoch: 19   Global Step: 73050   Required: 8 hours
Training: 2025-04-12 06:58:34,833-Speed 388.38 samples/sec   Loss 0.3992 Epoch: 19   Global Step: 73100   Required: 8 hours
Training: 2025-04-12 06:58:51,309-Speed 388.44 samples/sec   Loss 0.4041 Epoch: 19   Global Step: 73150   Required: 8 hours
Training: 2025-04-12 06:59:07,782-Speed 388.51 samples/sec   Loss 0.4274 Epoch: 19   Global Step: 73200   Required: 8 hours
Training: 2025-04-12 06:59:24,256-Speed 388.50 samples/sec   Loss 0.3969 Epoch: 19   Global Step: 73250   Required: 8 hours
Training: 2025-04-12 06:59:40,732-Speed 388.46 samples/sec   Loss 0.3893 Epoch: 19   Global Step: 73300   Required: 8 hours
Training: 2025-04-12 06:59:57,207-Speed 388.45 samples/sec   Loss 0.4093 Epoch: 19   Global Step: 73350   Required: 8 hours
Training: 2025-04-12 07:00:13,683-Speed 388.46 samples/sec   Loss 0.4040 Epoch: 19   Global Step: 73400   Required: 8 hours
Training: 2025-04-12 07:00:30,160-Speed 388.42 samples/sec   Loss 0.4251 Epoch: 19   Global Step: 73450   Required: 8 hours
Training: 2025-04-12 07:00:46,644-Speed 388.26 samples/sec   Loss 0.4171 Epoch: 19   Global Step: 73500   Required: 8 hours
Training: 2025-04-12 07:01:03,131-Speed 388.18 samples/sec   Loss 0.4139 Epoch: 19   Global Step: 73550   Required: 8 hours
Training: 2025-04-12 07:01:19,614-Speed 388.30 samples/sec   Loss 0.4035 Epoch: 19   Global Step: 73600   Required: 8 hours
Training: 2025-04-12 07:01:36,094-Speed 388.34 samples/sec   Loss 0.4338 Epoch: 19   Global Step: 73650   Required: 8 hours
Training: 2025-04-12 07:01:52,572-Speed 388.39 samples/sec   Loss 0.3796 Epoch: 19   Global Step: 73700   Required: 8 hours
Training: 2025-04-12 07:02:09,050-Speed 388.41 samples/sec   Loss 0.4573 Epoch: 19   Global Step: 73750   Required: 8 hours
Training: 2025-04-12 07:02:25,521-Speed 388.55 samples/sec   Loss 0.4113 Epoch: 19   Global Step: 73800   Required: 8 hours
Training: 2025-04-12 07:02:42,002-Speed 388.33 samples/sec   Loss 0.4183 Epoch: 19   Global Step: 73850   Required: 8 hours
Training: 2025-04-12 07:02:58,478-Speed 388.46 samples/sec   Loss 0.4040 Epoch: 19   Global Step: 73900   Required: 8 hours
Training: 2025-04-12 07:03:14,951-Speed 388.52 samples/sec   Loss 0.4415 Epoch: 19   Global Step: 73950   Required: 8 hours
Training: 2025-04-12 07:03:31,422-Speed 388.55 samples/sec   Loss 0.4427 Epoch: 19   Global Step: 74000   Required: 8 hours
Training: 2025-04-12 07:03:47,895-Speed 388.53 samples/sec   Loss 0.4175 Epoch: 19   Global Step: 74050   Required: 8 hours
Training: 2025-04-12 07:04:04,365-Speed 388.58 samples/sec   Loss 0.4098 Epoch: 19   Global Step: 74100   Required: 8 hours
Training: 2025-04-12 07:04:20,841-Speed 388.45 samples/sec   Loss 0.4020 Epoch: 19   Global Step: 74150   Required: 8 hours
Training: 2025-04-12 07:04:37,314-Speed 388.52 samples/sec   Loss 0.4728 Epoch: 19   Global Step: 74200   Required: 8 hours
Training: 2025-04-12 07:04:53,783-Speed 388.62 samples/sec   Loss 0.4471 Epoch: 19   Global Step: 74250   Required: 8 hours
Training: 2025-04-12 07:05:10,252-Speed 388.61 samples/sec   Loss 0.4185 Epoch: 19   Global Step: 74300   Required: 8 hours
Training: 2025-04-12 07:05:26,726-Speed 388.49 samples/sec   Loss 0.4088 Epoch: 19   Global Step: 74350   Required: 8 hours
Training: 2025-04-12 07:05:43,204-Speed 388.39 samples/sec   Loss 0.4344 Epoch: 19   Global Step: 74400   Required: 8 hours
Training: 2025-04-12 07:05:59,682-Speed 388.41 samples/sec   Loss 0.4202 Epoch: 19   Global Step: 74450   Required: 8 hours
Training: 2025-04-12 07:06:16,156-Speed 388.49 samples/sec   Loss 0.4004 Epoch: 19   Global Step: 74500   Required: 8 hours
Training: 2025-04-12 07:06:32,632-Speed 388.45 samples/sec   Loss 0.4088 Epoch: 19   Global Step: 74550   Required: 8 hours
Training: 2025-04-12 07:06:49,112-Speed 388.34 samples/sec   Loss 0.4119 Epoch: 19   Global Step: 74600   Required: 8 hours
Training: 2025-04-12 07:07:05,598-Speed 388.23 samples/sec   Loss 0.3970 Epoch: 19   Global Step: 74650   Required: 8 hours
Training: 2025-04-12 07:07:22,081-Speed 388.27 samples/sec   Loss 0.3974 Epoch: 19   Global Step: 74700   Required: 8 hours
Training: 2025-04-12 07:07:38,568-Speed 388.23 samples/sec   Loss 0.4057 Epoch: 19   Global Step: 74750   Required: 7 hours
Training: 2025-04-12 07:07:55,052-Speed 388.24 samples/sec   Loss 0.4154 Epoch: 19   Global Step: 74800   Required: 7 hours
