Training: 2025-04-06 00:24:38,645-rank_id: 0
Training: 2025-04-06 04:32:14,548-Speed 389.79 samples/sec   Loss 0.3073 Epoch: 20   Global Step: 38250   Required: 4 hours
Training: 2025-04-06 04:32:30,970-Speed 389.72 samples/sec   Loss 0.3206 Epoch: 20   Global Step: 38300   Required: 4 hours
Training: 2025-04-06 04:32:47,393-Speed 389.68 samples/sec   Loss 0.2914 Epoch: 20   Global Step: 38350   Required: 4 hours
Training: 2025-04-06 04:33:03,815-Speed 389.72 samples/sec   Loss 0.2973 Epoch: 20   Global Step: 38400   Required: 4 hours
Training: 2025-04-06 04:33:20,240-Speed 389.67 samples/sec   Loss 0.2791 Epoch: 20   Global Step: 38450   Required: 4 hours
Training: 2025-04-06 04:33:36,666-Speed 389.63 samples/sec   Loss 0.2877 Epoch: 20   Global Step: 38500   Required: 4 hours
Training: 2025-04-06 04:33:53,095-Speed 389.56 samples/sec   Loss 0.2980 Epoch: 20   Global Step: 38550   Required: 4 hours
Training: 2025-04-06 04:34:09,520-Speed 389.65 samples/sec   Loss 0.2938 Epoch: 20   Global Step: 38600   Required: 4 hours
Training: 2025-04-06 04:34:25,944-Speed 389.67 samples/sec   Loss 0.3057 Epoch: 20   Global Step: 38650   Required: 4 hours
Training: 2025-04-06 04:34:42,364-Speed 389.77 samples/sec   Loss 0.2867 Epoch: 20   Global Step: 38700   Required: 4 hours
Training: 2025-04-06 04:34:58,780-Speed 389.88 samples/sec   Loss 0.3125 Epoch: 20   Global Step: 38750   Required: 4 hours
Training: 2025-04-06 04:35:15,196-Speed 389.86 samples/sec   Loss 0.3723 Epoch: 20   Global Step: 38800   Required: 4 hours
Training: 2025-04-06 04:35:31,615-Speed 389.80 samples/sec   Loss 0.3444 Epoch: 20   Global Step: 38850   Required: 4 hours
Training: 2025-04-06 04:35:48,031-Speed 389.86 samples/sec   Loss 0.3170 Epoch: 20   Global Step: 38900   Required: 4 hours
Training: 2025-04-06 04:36:04,448-Speed 389.84 samples/sec   Loss 0.3066 Epoch: 20   Global Step: 38950   Required: 4 hours
Training: 2025-04-06 04:36:20,872-Speed 389.68 samples/sec   Loss 0.3314 Epoch: 20   Global Step: 39000   Required: 4 hours
Training: 2025-04-06 04:36:37,293-Speed 389.75 samples/sec   Loss 0.2954 Epoch: 20   Global Step: 39050   Required: 4 hours
Training: 2025-04-06 04:36:53,712-Speed 389.80 samples/sec   Loss 0.3244 Epoch: 20   Global Step: 39100   Required: 4 hours
Training: 2025-04-06 04:37:10,133-Speed 389.74 samples/sec   Loss 0.3100 Epoch: 20   Global Step: 39150   Required: 4 hours
Training: 2025-04-06 04:37:26,552-Speed 389.80 samples/sec   Loss 0.3153 Epoch: 20   Global Step: 39200   Required: 4 hours
Training: 2025-04-06 04:37:42,968-Speed 389.86 samples/sec   Loss 0.3144 Epoch: 20   Global Step: 39250   Required: 4 hours
Training: 2025-04-06 04:37:59,381-Speed 389.95 samples/sec   Loss 0.3187 Epoch: 20   Global Step: 39300   Required: 4 hours
Training: 2025-04-06 04:38:15,794-Speed 389.92 samples/sec   Loss 0.3422 Epoch: 20   Global Step: 39350   Required: 4 hours
Training: 2025-04-06 04:38:38,984-[lfw][39354]XNorm: 15.822083
Training: 2025-04-06 04:38:38,984-[lfw][39354]Accuracy-Flip: 0.79967+-0.02350
Training: 2025-04-06 04:38:38,984-[lfw][39354]Accuracy-Highest: 0.84483
Training: 2025-04-06 04:39:04,513-[cfp_fp][39354]XNorm: 15.144669
Training: 2025-04-06 04:39:04,513-[cfp_fp][39354]Accuracy-Flip: 0.61357+-0.02720
Training: 2025-04-06 04:39:04,513-[cfp_fp][39354]Accuracy-Highest: 0.65286
Training: 2025-04-06 04:39:26,487-[agedb_30][39354]XNorm: 14.124207
Training: 2025-04-06 04:39:26,487-[agedb_30][39354]Accuracy-Flip: 0.52833+-0.01900
Training: 2025-04-06 04:39:26,487-[agedb_30][39354]Accuracy-Highest: 0.53933
Training: 2025-04-06 04:39:48,472-[calfw][39354]XNorm: 16.086840
Training: 2025-04-06 04:39:48,472-[calfw][39354]Accuracy-Flip: 0.63967+-0.01215
Training: 2025-04-06 04:39:48,472-[calfw][39354]Accuracy-Highest: 0.67250
Training: 2025-04-06 04:40:10,455-[cplfw][39354]XNorm: 12.956953
Training: 2025-04-06 04:40:10,455-[cplfw][39354]Accuracy-Flip: 0.61283+-0.01025
Training: 2025-04-06 04:40:10,455-[cplfw][39354]Accuracy-Highest: 0.64483
Training: 2025-04-06 04:40:25,692-Speed 49.27 samples/sec   Loss 0.1818 Epoch: 21   Global Step: 39400   Required: 4 hours
Training: 2025-04-06 04:40:42,097-Speed 390.11 samples/sec   Loss 0.1075 Epoch: 21   Global Step: 39450   Required: 4 hours
Training: 2025-04-06 04:40:58,508-Speed 389.99 samples/sec   Loss 0.0710 Epoch: 21   Global Step: 39500   Required: 4 hours
Training: 2025-04-06 04:41:14,920-Speed 389.97 samples/sec   Loss 0.0611 Epoch: 21   Global Step: 39550   Required: 4 hours
Training: 2025-04-06 04:41:31,333-Speed 389.94 samples/sec   Loss 0.0505 Epoch: 21   Global Step: 39600   Required: 4 hours
Training: 2025-04-06 04:41:47,750-Speed 389.85 samples/sec   Loss 0.0439 Epoch: 21   Global Step: 39650   Required: 4 hours
Training: 2025-04-06 04:42:04,167-Speed 389.84 samples/sec   Loss 0.0368 Epoch: 21   Global Step: 39700   Required: 4 hours
Training: 2025-04-06 04:42:20,589-Speed 389.71 samples/sec   Loss 0.0427 Epoch: 21   Global Step: 39750   Required: 4 hours
Training: 2025-04-06 04:42:37,011-Speed 389.73 samples/sec   Loss 0.0279 Epoch: 21   Global Step: 39800   Required: 4 hours
Training: 2025-04-06 04:42:53,436-Speed 389.65 samples/sec   Loss 0.0287 Epoch: 21   Global Step: 39850   Required: 4 hours
Training: 2025-04-06 04:43:09,863-Speed 389.61 samples/sec   Loss 0.0303 Epoch: 21   Global Step: 39900   Required: 4 hours
Training: 2025-04-06 04:43:26,286-Speed 389.70 samples/sec   Loss 0.0244 Epoch: 21   Global Step: 39950   Required: 4 hours
Training: 2025-04-06 04:43:42,713-Speed 389.61 samples/sec   Loss 0.0254 Epoch: 21   Global Step: 40000   Required: 4 hours
Training: 2025-04-06 04:43:59,140-Speed 389.60 samples/sec   Loss 0.0269 Epoch: 21   Global Step: 40050   Required: 4 hours
Training: 2025-04-06 04:44:15,563-Speed 389.71 samples/sec   Loss 0.0267 Epoch: 21   Global Step: 40100   Required: 4 hours
Training: 2025-04-06 04:44:31,985-Speed 389.72 samples/sec   Loss 0.0212 Epoch: 21   Global Step: 40150   Required: 4 hours
Training: 2025-04-06 04:44:48,408-Speed 389.68 samples/sec   Loss 0.0223 Epoch: 21   Global Step: 40200   Required: 4 hours
Training: 2025-04-06 04:45:04,828-Speed 389.78 samples/sec   Loss 0.0198 Epoch: 21   Global Step: 40250   Required: 4 hours
Training: 2025-04-06 04:45:21,247-Speed 389.80 samples/sec   Loss 0.0216 Epoch: 21   Global Step: 40300   Required: 4 hours
Training: 2025-04-06 04:45:37,670-Speed 389.69 samples/sec   Loss 0.0216 Epoch: 21   Global Step: 40350   Required: 4 hours
Training: 2025-04-06 04:45:54,094-Speed 389.68 samples/sec   Loss 0.0199 Epoch: 21   Global Step: 40400   Required: 4 hours
Training: 2025-04-06 04:46:10,523-Speed 389.57 samples/sec   Loss 0.0169 Epoch: 21   Global Step: 40450   Required: 4 hours
Training: 2025-04-06 04:46:26,946-Speed 389.68 samples/sec   Loss 0.0179 Epoch: 21   Global Step: 40500   Required: 4 hours
Training: 2025-04-06 04:46:43,371-Speed 389.68 samples/sec   Loss 0.0182 Epoch: 21   Global Step: 40550   Required: 4 hours
Training: 2025-04-06 04:46:59,792-Speed 389.73 samples/sec   Loss 0.0180 Epoch: 21   Global Step: 40600   Required: 4 hours
Training: 2025-04-06 04:47:16,212-Speed 389.77 samples/sec   Loss 0.0133 Epoch: 21   Global Step: 40650   Required: 4 hours
Training: 2025-04-06 04:47:32,633-Speed 389.75 samples/sec   Loss 0.0187 Epoch: 21   Global Step: 40700   Required: 4 hours
Training: 2025-04-06 04:47:49,050-Speed 389.86 samples/sec   Loss 0.0153 Epoch: 21   Global Step: 40750   Required: 4 hours
Training: 2025-04-06 04:48:05,468-Speed 389.81 samples/sec   Loss 0.0168 Epoch: 21   Global Step: 40800   Required: 4 hours
Training: 2025-04-06 04:48:21,889-Speed 389.75 samples/sec   Loss 0.0140 Epoch: 21   Global Step: 40850   Required: 4 hours
Training: 2025-04-06 04:48:38,312-Speed 389.70 samples/sec   Loss 0.0154 Epoch: 21   Global Step: 40900   Required: 4 hours
Training: 2025-04-06 04:48:54,735-Speed 389.69 samples/sec   Loss 0.0178 Epoch: 21   Global Step: 40950   Required: 4 hours
Training: 2025-04-06 04:49:11,158-Speed 389.70 samples/sec   Loss 0.0133 Epoch: 21   Global Step: 41000   Required: 4 hours
Training: 2025-04-06 04:49:27,576-Speed 389.83 samples/sec   Loss 0.0180 Epoch: 21   Global Step: 41050   Required: 4 hours
Training: 2025-04-06 04:49:43,995-Speed 389.79 samples/sec   Loss 0.0141 Epoch: 21   Global Step: 41100   Required: 4 hours
Training: 2025-04-06 04:50:00,412-Speed 389.85 samples/sec   Loss 0.0117 Epoch: 21   Global Step: 41150   Required: 4 hours
Training: 2025-04-06 04:50:16,834-Speed 389.73 samples/sec   Loss 0.0124 Epoch: 21   Global Step: 41200   Required: 4 hours
Training: 2025-04-06 04:50:48,062-[lfw][41228]XNorm: 15.611143
Training: 2025-04-06 04:50:48,063-[lfw][41228]Accuracy-Flip: 0.83667+-0.01624
Training: 2025-04-06 04:50:48,063-[lfw][41228]Accuracy-Highest: 0.84483
Training: 2025-04-06 04:51:13,570-[cfp_fp][41228]XNorm: 13.189828
Training: 2025-04-06 04:51:13,570-[cfp_fp][41228]Accuracy-Flip: 0.65343+-0.02558
Training: 2025-04-06 04:51:13,570-[cfp_fp][41228]Accuracy-Highest: 0.65343
Training: 2025-04-06 04:51:35,467-[agedb_30][41228]XNorm: 14.175651
Training: 2025-04-06 04:51:35,468-[agedb_30][41228]Accuracy-Flip: 0.54050+-0.01593
Training: 2025-04-06 04:51:35,468-[agedb_30][41228]Accuracy-Highest: 0.54050
Training: 2025-04-06 04:51:57,476-[calfw][41228]XNorm: 15.635068
Training: 2025-04-06 04:51:57,476-[calfw][41228]Accuracy-Flip: 0.68633+-0.01720
Training: 2025-04-06 04:51:57,476-[calfw][41228]Accuracy-Highest: 0.68633
Training: 2025-04-06 04:52:19,408-[cplfw][41228]XNorm: 12.338393
Training: 2025-04-06 04:52:19,408-[cplfw][41228]Accuracy-Flip: 0.64150+-0.01219
Training: 2025-04-06 04:52:19,408-[cplfw][41228]Accuracy-Highest: 0.64483
Training: 2025-04-06 04:52:26,797-Speed 49.24 samples/sec   Loss 0.0111 Epoch: 22   Global Step: 41250   Required: 4 hours
Training: 2025-04-06 04:52:43,196-Speed 390.28 samples/sec   Loss 0.0069 Epoch: 22   Global Step: 41300   Required: 4 hours
Training: 2025-04-06 04:52:59,601-Speed 390.13 samples/sec   Loss 0.0086 Epoch: 22   Global Step: 41350   Required: 4 hours
Training: 2025-04-06 04:53:16,009-Speed 390.05 samples/sec   Loss 0.0065 Epoch: 22   Global Step: 41400   Required: 4 hours
Training: 2025-04-06 04:53:32,421-Speed 389.97 samples/sec   Loss 0.0101 Epoch: 22   Global Step: 41450   Required: 4 hours
Training: 2025-04-06 04:53:48,839-Speed 389.83 samples/sec   Loss 0.0075 Epoch: 22   Global Step: 41500   Required: 4 hours
Training: 2025-04-06 04:54:05,258-Speed 389.79 samples/sec   Loss 0.0083 Epoch: 22   Global Step: 41550   Required: 4 hours
Training: 2025-04-06 04:54:21,680-Speed 389.72 samples/sec   Loss 0.0072 Epoch: 22   Global Step: 41600   Required: 4 hours
Training: 2025-04-06 04:54:38,103-Speed 389.71 samples/sec   Loss 0.0069 Epoch: 22   Global Step: 41650   Required: 4 hours
Training: 2025-04-06 04:54:54,524-Speed 389.74 samples/sec   Loss 0.0072 Epoch: 22   Global Step: 41700   Required: 4 hours
Training: 2025-04-06 04:55:10,947-Speed 389.71 samples/sec   Loss 0.0083 Epoch: 22   Global Step: 41750   Required: 4 hours
Training: 2025-04-06 04:55:27,367-Speed 389.76 samples/sec   Loss 0.0058 Epoch: 22   Global Step: 41800   Required: 4 hours
Training: 2025-04-06 04:55:43,785-Speed 389.80 samples/sec   Loss 0.0044 Epoch: 22   Global Step: 41850   Required: 4 hours
Training: 2025-04-06 04:56:00,204-Speed 389.80 samples/sec   Loss 0.0098 Epoch: 22   Global Step: 41900   Required: 4 hours
Training: 2025-04-06 04:56:16,625-Speed 389.76 samples/sec   Loss 0.0056 Epoch: 22   Global Step: 41950   Required: 4 hours
Training: 2025-04-06 04:56:33,048-Speed 389.69 samples/sec   Loss 0.0065 Epoch: 22   Global Step: 42000   Required: 4 hours
Training: 2025-04-06 04:56:49,471-Speed 389.70 samples/sec   Loss 0.0068 Epoch: 22   Global Step: 42050   Required: 4 hours
Training: 2025-04-06 04:57:05,892-Speed 389.76 samples/sec   Loss 0.0041 Epoch: 22   Global Step: 42100   Required: 4 hours
Training: 2025-04-06 04:57:22,312-Speed 389.75 samples/sec   Loss 0.0063 Epoch: 22   Global Step: 42150   Required: 4 hours
Training: 2025-04-06 04:57:38,735-Speed 389.72 samples/sec   Loss 0.0051 Epoch: 22   Global Step: 42200   Required: 4 hours
Training: 2025-04-06 04:57:55,154-Speed 389.79 samples/sec   Loss 0.0054 Epoch: 22   Global Step: 42250   Required: 4 hours
Training: 2025-04-06 04:58:11,574-Speed 389.78 samples/sec   Loss 0.0063 Epoch: 22   Global Step: 42300   Required: 4 hours
Training: 2025-04-06 04:58:27,995-Speed 389.74 samples/sec   Loss 0.0054 Epoch: 22   Global Step: 42350   Required: 4 hours
Training: 2025-04-06 04:58:44,412-Speed 389.83 samples/sec   Loss 0.0045 Epoch: 22   Global Step: 42400   Required: 4 hours
Training: 2025-04-06 04:59:00,829-Speed 389.85 samples/sec   Loss 0.0044 Epoch: 22   Global Step: 42450   Required: 3 hours
Training: 2025-04-06 04:59:17,246-Speed 389.85 samples/sec   Loss 0.0044 Epoch: 22   Global Step: 42500   Required: 3 hours
Training: 2025-04-06 04:59:33,662-Speed 389.85 samples/sec   Loss 0.0049 Epoch: 22   Global Step: 42550   Required: 3 hours
Training: 2025-04-06 04:59:50,080-Speed 389.83 samples/sec   Loss 0.0043 Epoch: 22   Global Step: 42600   Required: 3 hours
Training: 2025-04-06 05:00:06,496-Speed 389.86 samples/sec   Loss 0.0062 Epoch: 22   Global Step: 42650   Required: 3 hours
Training: 2025-04-06 05:00:22,909-Speed 389.93 samples/sec   Loss 0.0048 Epoch: 22   Global Step: 42700   Required: 3 hours
Training: 2025-04-06 05:00:39,325-Speed 389.86 samples/sec   Loss 0.0060 Epoch: 22   Global Step: 42750   Required: 3 hours
Training: 2025-04-06 05:00:55,741-Speed 389.88 samples/sec   Loss 0.0062 Epoch: 22   Global Step: 42800   Required: 3 hours
Training: 2025-04-06 05:01:12,160-Speed 389.79 samples/sec   Loss 0.0067 Epoch: 22   Global Step: 42850   Required: 3 hours
Training: 2025-04-06 05:01:28,574-Speed 389.90 samples/sec   Loss 0.0044 Epoch: 22   Global Step: 42900   Required: 3 hours
Training: 2025-04-06 05:01:44,987-Speed 389.95 samples/sec   Loss 0.0031 Epoch: 22   Global Step: 42950   Required: 3 hours
Training: 2025-04-06 05:02:01,404-Speed 389.85 samples/sec   Loss 0.0047 Epoch: 22   Global Step: 43000   Required: 3 hours
Training: 2025-04-06 05:02:17,815-Speed 389.97 samples/sec   Loss 0.0042 Epoch: 22   Global Step: 43050   Required: 3 hours
Training: 2025-04-06 05:02:34,226-Speed 390.00 samples/sec   Loss 0.0039 Epoch: 22   Global Step: 43100   Required: 3 hours
Training: 2025-04-06 05:02:56,739-[lfw][43102]XNorm: 15.667617
Training: 2025-04-06 05:02:56,740-[lfw][43102]Accuracy-Flip: 0.83850+-0.01728
Training: 2025-04-06 05:02:56,740-[lfw][43102]Accuracy-Highest: 0.84483
Training: 2025-04-06 05:03:22,215-[cfp_fp][43102]XNorm: 13.369569
Training: 2025-04-06 05:03:22,215-[cfp_fp][43102]Accuracy-Flip: 0.65329+-0.02497
Training: 2025-04-06 05:03:22,215-[cfp_fp][43102]Accuracy-Highest: 0.65343
Training: 2025-04-06 05:03:44,065-[agedb_30][43102]XNorm: 14.344851
Training: 2025-04-06 05:03:44,065-[agedb_30][43102]Accuracy-Flip: 0.54350+-0.01377
Training: 2025-04-06 05:03:44,065-[agedb_30][43102]Accuracy-Highest: 0.54350
Training: 2025-04-06 05:04:06,081-[calfw][43102]XNorm: 15.765090
Training: 2025-04-06 05:04:06,081-[calfw][43102]Accuracy-Flip: 0.68433+-0.01763
Training: 2025-04-06 05:04:06,081-[calfw][43102]Accuracy-Highest: 0.68633
Training: 2025-04-06 05:04:28,023-[cplfw][43102]XNorm: 12.362749
Training: 2025-04-06 05:04:28,023-[cplfw][43102]Accuracy-Flip: 0.64317+-0.01446
Training: 2025-04-06 05:04:28,023-[cplfw][43102]Accuracy-Highest: 0.64483
Training: 2025-04-06 05:04:43,917-Speed 49.35 samples/sec   Loss 0.0032 Epoch: 23   Global Step: 43150   Required: 3 hours
Training: 2025-04-06 05:05:00,321-Speed 390.13 samples/sec   Loss 0.0033 Epoch: 23   Global Step: 43200   Required: 3 hours
Training: 2025-04-06 05:05:16,729-Speed 390.06 samples/sec   Loss 0.0053 Epoch: 23   Global Step: 43250   Required: 3 hours
Training: 2025-04-06 05:05:33,139-Speed 390.01 samples/sec   Loss 0.0027 Epoch: 23   Global Step: 43300   Required: 3 hours
Training: 2025-04-06 05:05:49,550-Speed 389.98 samples/sec   Loss 0.0029 Epoch: 23   Global Step: 43350   Required: 3 hours
Training: 2025-04-06 05:06:05,963-Speed 389.93 samples/sec   Loss 0.0035 Epoch: 23   Global Step: 43400   Required: 3 hours
Training: 2025-04-06 05:06:22,382-Speed 389.80 samples/sec   Loss 0.0041 Epoch: 23   Global Step: 43450   Required: 3 hours
Training: 2025-04-06 05:06:38,803-Speed 389.74 samples/sec   Loss 0.0029 Epoch: 23   Global Step: 43500   Required: 3 hours
Training: 2025-04-06 05:06:55,221-Speed 389.83 samples/sec   Loss 0.0030 Epoch: 23   Global Step: 43550   Required: 3 hours
Training: 2025-04-06 05:07:11,643-Speed 389.72 samples/sec   Loss 0.0029 Epoch: 23   Global Step: 43600   Required: 3 hours
Training: 2025-04-06 05:07:28,065-Speed 389.72 samples/sec   Loss 0.0039 Epoch: 23   Global Step: 43650   Required: 3 hours
Training: 2025-04-06 05:07:44,482-Speed 389.84 samples/sec   Loss 0.0042 Epoch: 23   Global Step: 43700   Required: 3 hours
Training: 2025-04-06 05:08:00,903-Speed 389.77 samples/sec   Loss 0.0039 Epoch: 23   Global Step: 43750   Required: 3 hours
Training: 2025-04-06 05:08:17,322-Speed 389.78 samples/sec   Loss 0.0036 Epoch: 23   Global Step: 43800   Required: 3 hours
Training: 2025-04-06 05:08:33,742-Speed 389.78 samples/sec   Loss 0.0043 Epoch: 23   Global Step: 43850   Required: 3 hours
Training: 2025-04-06 05:08:50,164-Speed 389.73 samples/sec   Loss 0.0029 Epoch: 23   Global Step: 43900   Required: 3 hours
Training: 2025-04-06 05:09:06,587-Speed 389.68 samples/sec   Loss 0.0039 Epoch: 23   Global Step: 43950   Required: 3 hours
Training: 2025-04-06 05:09:23,007-Speed 389.79 samples/sec   Loss 0.0032 Epoch: 23   Global Step: 44000   Required: 3 hours
Training: 2025-04-06 05:09:39,426-Speed 389.79 samples/sec   Loss 0.0031 Epoch: 23   Global Step: 44050   Required: 3 hours
Training: 2025-04-06 05:09:55,846-Speed 389.77 samples/sec   Loss 0.0025 Epoch: 23   Global Step: 44100   Required: 3 hours
Training: 2025-04-06 05:10:12,265-Speed 389.79 samples/sec   Loss 0.0030 Epoch: 23   Global Step: 44150   Required: 3 hours
Training: 2025-04-06 05:10:28,681-Speed 389.87 samples/sec   Loss 0.0029 Epoch: 23   Global Step: 44200   Required: 3 hours
Training: 2025-04-06 05:10:45,098-Speed 389.85 samples/sec   Loss 0.0033 Epoch: 23   Global Step: 44250   Required: 3 hours
Training: 2025-04-06 05:11:01,517-Speed 389.80 samples/sec   Loss 0.0048 Epoch: 23   Global Step: 44300   Required: 3 hours
Training: 2025-04-06 05:11:17,934-Speed 389.83 samples/sec   Loss 0.0022 Epoch: 23   Global Step: 44350   Required: 3 hours
Training: 2025-04-06 05:11:34,356-Speed 389.73 samples/sec   Loss 0.0035 Epoch: 23   Global Step: 44400   Required: 3 hours
Training: 2025-04-06 05:11:50,777-Speed 389.75 samples/sec   Loss 0.0020 Epoch: 23   Global Step: 44450   Required: 3 hours
Training: 2025-04-06 05:12:07,197-Speed 389.76 samples/sec   Loss 0.0038 Epoch: 23   Global Step: 44500   Required: 3 hours
Training: 2025-04-06 05:12:23,621-Speed 389.68 samples/sec   Loss 0.0030 Epoch: 23   Global Step: 44550   Required: 3 hours
Training: 2025-04-06 05:12:40,037-Speed 389.88 samples/sec   Loss 0.0029 Epoch: 23   Global Step: 44600   Required: 3 hours
Training: 2025-04-06 05:12:56,456-Speed 389.79 samples/sec   Loss 0.0025 Epoch: 23   Global Step: 44650   Required: 3 hours
Training: 2025-04-06 05:13:12,877-Speed 389.74 samples/sec   Loss 0.0038 Epoch: 23   Global Step: 44700   Required: 3 hours
Training: 2025-04-06 05:13:29,288-Speed 389.98 samples/sec   Loss 0.0033 Epoch: 23   Global Step: 44750   Required: 3 hours
Training: 2025-04-06 05:13:45,695-Speed 390.09 samples/sec   Loss 0.0046 Epoch: 23   Global Step: 44800   Required: 3 hours
Training: 2025-04-06 05:14:02,104-Speed 390.04 samples/sec   Loss 0.0036 Epoch: 23   Global Step: 44850   Required: 3 hours
Training: 2025-04-06 05:14:18,519-Speed 389.89 samples/sec   Loss 0.0030 Epoch: 23   Global Step: 44900   Required: 3 hours
Training: 2025-04-06 05:14:34,935-Speed 389.85 samples/sec   Loss 0.0037 Epoch: 23   Global Step: 44950   Required: 3 hours
Training: 2025-04-06 05:15:05,371-[lfw][44976]XNorm: 15.597311
Training: 2025-04-06 05:15:05,371-[lfw][44976]Accuracy-Flip: 0.84133+-0.01605
Training: 2025-04-06 05:15:05,371-[lfw][44976]Accuracy-Highest: 0.84483
Training: 2025-04-06 05:15:30,783-[cfp_fp][44976]XNorm: 13.347946
Training: 2025-04-06 05:15:30,784-[cfp_fp][44976]Accuracy-Flip: 0.65343+-0.02143
Training: 2025-04-06 05:15:30,784-[cfp_fp][44976]Accuracy-Highest: 0.65343
Training: 2025-04-06 05:15:52,631-[agedb_30][44976]XNorm: 14.213543
Training: 2025-04-06 05:15:52,631-[agedb_30][44976]Accuracy-Flip: 0.54400+-0.01268
Training: 2025-04-06 05:15:52,631-[agedb_30][44976]Accuracy-Highest: 0.54400
Training: 2025-04-06 05:16:14,562-[calfw][44976]XNorm: 15.688201
Training: 2025-04-06 05:16:14,562-[calfw][44976]Accuracy-Flip: 0.68567+-0.02052
Training: 2025-04-06 05:16:14,562-[calfw][44976]Accuracy-Highest: 0.68633
Training: 2025-04-06 05:16:36,490-[cplfw][44976]XNorm: 12.324982
Training: 2025-04-06 05:16:36,490-[cplfw][44976]Accuracy-Flip: 0.64500+-0.00919
Training: 2025-04-06 05:16:36,490-[cplfw][44976]Accuracy-Highest: 0.64500
Training: 2025-04-06 05:16:44,529-Speed 49.39 samples/sec   Loss 0.0027 Epoch: 24   Global Step: 45000   Required: 3 hours
Training: 2025-04-06 05:17:00,930-Speed 390.22 samples/sec   Loss 0.0023 Epoch: 24   Global Step: 45050   Required: 3 hours
Training: 2025-04-06 05:17:17,333-Speed 390.17 samples/sec   Loss 0.0023 Epoch: 24   Global Step: 45100   Required: 3 hours
Training: 2025-04-06 05:17:33,744-Speed 389.99 samples/sec   Loss 0.0021 Epoch: 24   Global Step: 45150   Required: 3 hours
Training: 2025-04-06 05:17:50,159-Speed 389.90 samples/sec   Loss 0.0018 Epoch: 24   Global Step: 45200   Required: 3 hours
Training: 2025-04-06 05:18:06,575-Speed 389.87 samples/sec   Loss 0.0019 Epoch: 24   Global Step: 45250   Required: 3 hours
Training: 2025-04-06 05:18:22,993-Speed 389.81 samples/sec   Loss 0.0024 Epoch: 24   Global Step: 45300   Required: 3 hours
Training: 2025-04-06 05:18:39,416-Speed 389.71 samples/sec   Loss 0.0023 Epoch: 24   Global Step: 45350   Required: 3 hours
Training: 2025-04-06 05:18:55,837-Speed 389.75 samples/sec   Loss 0.0020 Epoch: 24   Global Step: 45400   Required: 3 hours
Training: 2025-04-06 05:19:12,256-Speed 389.81 samples/sec   Loss 0.0039 Epoch: 24   Global Step: 45450   Required: 3 hours
Training: 2025-04-06 05:19:28,677-Speed 389.75 samples/sec   Loss 0.0017 Epoch: 24   Global Step: 45500   Required: 3 hours
Training: 2025-04-06 05:19:45,097-Speed 389.76 samples/sec   Loss 0.0019 Epoch: 24   Global Step: 45550   Required: 3 hours
Training: 2025-04-06 05:20:01,516-Speed 389.81 samples/sec   Loss 0.0023 Epoch: 24   Global Step: 45600   Required: 3 hours
Training: 2025-04-06 05:20:17,931-Speed 389.88 samples/sec   Loss 0.0022 Epoch: 24   Global Step: 45650   Required: 3 hours
Training: 2025-04-06 05:20:34,349-Speed 389.82 samples/sec   Loss 0.0022 Epoch: 24   Global Step: 45700   Required: 3 hours
Training: 2025-04-06 05:20:50,772-Speed 389.69 samples/sec   Loss 0.0031 Epoch: 24   Global Step: 45750   Required: 3 hours
Training: 2025-04-06 05:21:07,191-Speed 389.81 samples/sec   Loss 0.0032 Epoch: 24   Global Step: 45800   Required: 3 hours
Training: 2025-04-06 05:21:23,615-Speed 389.69 samples/sec   Loss 0.0023 Epoch: 24   Global Step: 45850   Required: 3 hours
Training: 2025-04-06 05:21:40,038-Speed 389.70 samples/sec   Loss 0.0016 Epoch: 24   Global Step: 45900   Required: 3 hours
Training: 2025-04-06 05:21:56,457-Speed 389.79 samples/sec   Loss 0.0027 Epoch: 24   Global Step: 45950   Required: 3 hours
Training: 2025-04-06 05:22:12,878-Speed 389.74 samples/sec   Loss 0.0030 Epoch: 24   Global Step: 46000   Required: 3 hours
Training: 2025-04-06 05:22:29,298-Speed 389.79 samples/sec   Loss 0.0018 Epoch: 24   Global Step: 46050   Required: 3 hours
Training: 2025-04-06 05:22:45,717-Speed 389.79 samples/sec   Loss 0.0022 Epoch: 24   Global Step: 46100   Required: 3 hours
Training: 2025-04-06 05:23:02,137-Speed 389.77 samples/sec   Loss 0.0020 Epoch: 24   Global Step: 46150   Required: 3 hours
Training: 2025-04-06 05:23:18,558-Speed 389.74 samples/sec   Loss 0.0027 Epoch: 24   Global Step: 46200   Required: 3 hours
Training: 2025-04-06 05:23:34,980-Speed 389.74 samples/sec   Loss 0.0025 Epoch: 24   Global Step: 46250   Required: 3 hours
Training: 2025-04-06 05:23:51,401-Speed 389.75 samples/sec   Loss 0.0026 Epoch: 24   Global Step: 46300   Required: 3 hours
Training: 2025-04-06 05:24:07,820-Speed 389.78 samples/sec   Loss 0.0017 Epoch: 24   Global Step: 46350   Required: 3 hours
Training: 2025-04-06 05:24:24,239-Speed 389.81 samples/sec   Loss 0.0026 Epoch: 24   Global Step: 46400   Required: 3 hours
Training: 2025-04-06 05:24:40,659-Speed 389.77 samples/sec   Loss 0.0018 Epoch: 24   Global Step: 46450   Required: 3 hours
Training: 2025-04-06 05:24:57,072-Speed 389.93 samples/sec   Loss 0.0030 Epoch: 24   Global Step: 46500   Required: 3 hours
