Training: 2025-04-05 18:21:52,823-rank_id: 0
Training: 2025-04-05 20:03:44,340-Speed 389.96 samples/sec   Loss 0.3108 Epoch: 14   Global Step: 13650   Required: 3 hours
Training: 2025-04-05 20:04:00,745-Speed 390.12 samples/sec   Loss 0.2931 Epoch: 14   Global Step: 13700   Required: 3 hours
Training: 2025-04-05 20:04:17,152-Speed 390.08 samples/sec   Loss 0.3122 Epoch: 14   Global Step: 13750   Required: 3 hours
Training: 2025-04-05 20:04:33,564-Speed 389.96 samples/sec   Loss 0.3420 Epoch: 14   Global Step: 13800   Required: 3 hours
Training: 2025-04-05 20:04:49,973-Speed 390.05 samples/sec   Loss 0.3315 Epoch: 14   Global Step: 13850   Required: 3 hours
Training: 2025-04-05 20:05:06,376-Speed 390.17 samples/sec   Loss 0.3670 Epoch: 14   Global Step: 13900   Required: 3 hours
Training: 2025-04-05 20:05:22,782-Speed 390.11 samples/sec   Loss 0.3736 Epoch: 14   Global Step: 13950   Required: 3 hours
Training: 2025-04-05 20:05:39,196-Speed 389.91 samples/sec   Loss 0.3523 Epoch: 14   Global Step: 14000   Required: 3 hours
Training: 2025-04-05 20:05:55,609-Speed 389.93 samples/sec   Loss 0.3507 Epoch: 14   Global Step: 14050   Required: 3 hours
Training: 2025-04-05 20:06:19,146-[lfw][14055]XNorm: 15.152727
Training: 2025-04-05 20:06:19,146-[lfw][14055]Accuracy-Flip: 0.77233+-0.01797
Training: 2025-04-05 20:06:19,147-[lfw][14055]Accuracy-Highest: 0.81150
Training: 2025-04-05 20:06:44,615-[cfp_fp][14055]XNorm: 13.991284
Training: 2025-04-05 20:06:44,615-[cfp_fp][14055]Accuracy-Flip: 0.61729+-0.02599
Training: 2025-04-05 20:06:44,615-[cfp_fp][14055]Accuracy-Highest: 0.63771
Training: 2025-04-05 20:07:06,482-[agedb_30][14055]XNorm: 12.676742
Training: 2025-04-05 20:07:06,482-[agedb_30][14055]Accuracy-Flip: 0.52517+-0.01927
Training: 2025-04-05 20:07:06,482-[agedb_30][14055]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:07:28,447-[calfw][14055]XNorm: 15.231757
Training: 2025-04-05 20:07:28,447-[calfw][14055]Accuracy-Flip: 0.62083+-0.01184
Training: 2025-04-05 20:07:28,447-[calfw][14055]Accuracy-Highest: 0.65133
Training: 2025-04-05 20:07:50,474-[cplfw][14055]XNorm: 13.210187
Training: 2025-04-05 20:07:50,474-[cplfw][14055]Accuracy-Flip: 0.61650+-0.02198
Training: 2025-04-05 20:07:50,474-[cplfw][14055]Accuracy-Highest: 0.62983
Training: 2025-04-05 20:08:05,392-Speed 49.31 samples/sec   Loss 0.3018 Epoch: 15   Global Step: 14100   Required: 3 hours
Training: 2025-04-05 20:08:21,790-Speed 390.29 samples/sec   Loss 0.2643 Epoch: 15   Global Step: 14150   Required: 3 hours
Training: 2025-04-05 20:08:38,194-Speed 390.17 samples/sec   Loss 0.2530 Epoch: 15   Global Step: 14200   Required: 3 hours
Training: 2025-04-05 20:08:54,598-Speed 390.15 samples/sec   Loss 0.2340 Epoch: 15   Global Step: 14250   Required: 3 hours
Training: 2025-04-05 20:09:11,005-Speed 390.09 samples/sec   Loss 0.2364 Epoch: 15   Global Step: 14300   Required: 3 hours
Training: 2025-04-05 20:09:27,417-Speed 389.98 samples/sec   Loss 0.2627 Epoch: 15   Global Step: 14350   Required: 3 hours
Training: 2025-04-05 20:09:43,830-Speed 389.93 samples/sec   Loss 0.2756 Epoch: 15   Global Step: 14400   Required: 3 hours
Training: 2025-04-05 20:10:00,243-Speed 389.93 samples/sec   Loss 0.2655 Epoch: 15   Global Step: 14450   Required: 3 hours
Training: 2025-04-05 20:10:16,656-Speed 389.94 samples/sec   Loss 0.2975 Epoch: 15   Global Step: 14500   Required: 3 hours
Training: 2025-04-05 20:10:33,068-Speed 389.96 samples/sec   Loss 0.3350 Epoch: 15   Global Step: 14550   Required: 3 hours
Training: 2025-04-05 20:10:49,484-Speed 389.87 samples/sec   Loss 0.3176 Epoch: 15   Global Step: 14600   Required: 3 hours
Training: 2025-04-05 20:11:05,897-Speed 389.93 samples/sec   Loss 0.2943 Epoch: 15   Global Step: 14650   Required: 3 hours
Training: 2025-04-05 20:11:22,309-Speed 389.96 samples/sec   Loss 0.3026 Epoch: 15   Global Step: 14700   Required: 3 hours
Training: 2025-04-05 20:11:38,724-Speed 389.89 samples/sec   Loss 0.3441 Epoch: 15   Global Step: 14750   Required: 3 hours
Training: 2025-04-05 20:11:55,136-Speed 389.97 samples/sec   Loss 0.3420 Epoch: 15   Global Step: 14800   Required: 3 hours
Training: 2025-04-05 20:12:11,551-Speed 389.89 samples/sec   Loss 0.3239 Epoch: 15   Global Step: 14850   Required: 3 hours
Training: 2025-04-05 20:12:27,965-Speed 389.90 samples/sec   Loss 0.3363 Epoch: 15   Global Step: 14900   Required: 3 hours
Training: 2025-04-05 20:12:44,380-Speed 389.89 samples/sec   Loss 0.2991 Epoch: 15   Global Step: 14950   Required: 3 hours
Training: 2025-04-05 20:13:20,081-[lfw][14992]XNorm: 17.476694
Training: 2025-04-05 20:13:20,081-[lfw][14992]Accuracy-Flip: 0.79583+-0.01635
Training: 2025-04-05 20:13:20,081-[lfw][14992]Accuracy-Highest: 0.81150
Training: 2025-04-05 20:13:45,556-[cfp_fp][14992]XNorm: 18.327799
Training: 2025-04-05 20:13:45,556-[cfp_fp][14992]Accuracy-Flip: 0.60500+-0.01887
Training: 2025-04-05 20:13:45,556-[cfp_fp][14992]Accuracy-Highest: 0.63771
Training: 2025-04-05 20:14:07,440-[agedb_30][14992]XNorm: 14.917804
Training: 2025-04-05 20:14:07,440-[agedb_30][14992]Accuracy-Flip: 0.52167+-0.01130
Training: 2025-04-05 20:14:07,440-[agedb_30][14992]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:14:29,439-[calfw][14992]XNorm: 17.582899
Training: 2025-04-05 20:14:29,439-[calfw][14992]Accuracy-Flip: 0.63050+-0.01338
Training: 2025-04-05 20:14:29,439-[calfw][14992]Accuracy-Highest: 0.65133
Training: 2025-04-05 20:14:51,432-[cplfw][14992]XNorm: 14.866368
Training: 2025-04-05 20:14:51,432-[cplfw][14992]Accuracy-Flip: 0.61550+-0.01372
Training: 2025-04-05 20:14:51,432-[cplfw][14992]Accuracy-Highest: 0.62983
Training: 2025-04-05 20:14:54,243-Speed 49.28 samples/sec   Loss 0.3325 Epoch: 16   Global Step: 15000   Required: 3 hours
Training: 2025-04-05 20:15:10,645-Speed 390.21 samples/sec   Loss 0.2630 Epoch: 16   Global Step: 15050   Required: 3 hours
Training: 2025-04-05 20:15:27,051-Speed 390.09 samples/sec   Loss 0.2594 Epoch: 16   Global Step: 15100   Required: 3 hours
Training: 2025-04-05 20:15:43,462-Speed 389.98 samples/sec   Loss 0.2669 Epoch: 16   Global Step: 15150   Required: 3 hours
Training: 2025-04-05 20:15:59,881-Speed 389.80 samples/sec   Loss 0.2671 Epoch: 16   Global Step: 15200   Required: 3 hours
Training: 2025-04-05 20:16:16,300-Speed 389.81 samples/sec   Loss 0.2803 Epoch: 16   Global Step: 15250   Required: 3 hours
Training: 2025-04-05 20:16:32,717-Speed 389.84 samples/sec   Loss 0.3046 Epoch: 16   Global Step: 15300   Required: 3 hours
Training: 2025-04-05 20:16:49,131-Speed 389.91 samples/sec   Loss 0.2758 Epoch: 16   Global Step: 15350   Required: 3 hours
Training: 2025-04-05 20:17:05,549-Speed 389.80 samples/sec   Loss 0.2628 Epoch: 16   Global Step: 15400   Required: 3 hours
Training: 2025-04-05 20:17:21,968-Speed 389.80 samples/sec   Loss 0.3192 Epoch: 16   Global Step: 15450   Required: 3 hours
Training: 2025-04-05 20:17:38,387-Speed 389.80 samples/sec   Loss 0.2939 Epoch: 16   Global Step: 15500   Required: 3 hours
Training: 2025-04-05 20:17:54,804-Speed 389.84 samples/sec   Loss 0.3109 Epoch: 16   Global Step: 15550   Required: 3 hours
Training: 2025-04-05 20:18:11,225-Speed 389.75 samples/sec   Loss 0.2806 Epoch: 16   Global Step: 15600   Required: 3 hours
Training: 2025-04-05 20:18:27,650-Speed 389.66 samples/sec   Loss 0.3072 Epoch: 16   Global Step: 15650   Required: 3 hours
Training: 2025-04-05 20:18:44,069-Speed 389.77 samples/sec   Loss 0.2730 Epoch: 16   Global Step: 15700   Required: 3 hours
Training: 2025-04-05 20:19:00,493-Speed 389.69 samples/sec   Loss 0.3071 Epoch: 16   Global Step: 15750   Required: 3 hours
Training: 2025-04-05 20:19:16,908-Speed 389.89 samples/sec   Loss 0.2977 Epoch: 16   Global Step: 15800   Required: 3 hours
Training: 2025-04-05 20:19:33,327-Speed 389.81 samples/sec   Loss 0.3380 Epoch: 16   Global Step: 15850   Required: 3 hours
Training: 2025-04-05 20:19:49,749-Speed 389.70 samples/sec   Loss 0.2914 Epoch: 16   Global Step: 15900   Required: 3 hours
Training: 2025-04-05 20:20:21,351-[lfw][15929]XNorm: 17.658438
Training: 2025-04-05 20:20:21,351-[lfw][15929]Accuracy-Flip: 0.78833+-0.01986
Training: 2025-04-05 20:20:21,351-[lfw][15929]Accuracy-Highest: 0.81150
Training: 2025-04-05 20:20:46,959-[cfp_fp][15929]XNorm: 16.278386
Training: 2025-04-05 20:20:46,959-[cfp_fp][15929]Accuracy-Flip: 0.62471+-0.02650
Training: 2025-04-05 20:20:46,959-[cfp_fp][15929]Accuracy-Highest: 0.63771
Training: 2025-04-05 20:21:08,935-[agedb_30][15929]XNorm: 14.998954
Training: 2025-04-05 20:21:08,935-[agedb_30][15929]Accuracy-Flip: 0.50000+-0.01948
Training: 2025-04-05 20:21:08,935-[agedb_30][15929]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:21:31,214-[calfw][15929]XNorm: 17.191294
Training: 2025-04-05 20:21:31,214-[calfw][15929]Accuracy-Flip: 0.64183+-0.02405
Training: 2025-04-05 20:21:31,214-[calfw][15929]Accuracy-Highest: 0.65133
Training: 2025-04-05 20:21:53,372-[cplfw][15929]XNorm: 14.754850
Training: 2025-04-05 20:21:53,372-[cplfw][15929]Accuracy-Flip: 0.61933+-0.01732
Training: 2025-04-05 20:21:53,372-[cplfw][15929]Accuracy-Highest: 0.62983
Training: 2025-04-05 20:22:00,405-Speed 48.98 samples/sec   Loss 0.2837 Epoch: 17   Global Step: 15950   Required: 3 hours
Training: 2025-04-05 20:22:16,804-Speed 390.25 samples/sec   Loss 0.2403 Epoch: 17   Global Step: 16000   Required: 3 hours
Training: 2025-04-05 20:22:33,206-Speed 390.21 samples/sec   Loss 0.2587 Epoch: 17   Global Step: 16050   Required: 3 hours
Training: 2025-04-05 20:22:49,613-Speed 390.08 samples/sec   Loss 0.2503 Epoch: 17   Global Step: 16100   Required: 3 hours
Training: 2025-04-05 20:23:06,032-Speed 389.78 samples/sec   Loss 0.2725 Epoch: 17   Global Step: 16150   Required: 3 hours
Training: 2025-04-05 20:23:22,454-Speed 389.74 samples/sec   Loss 0.2672 Epoch: 17   Global Step: 16200   Required: 3 hours
Training: 2025-04-05 20:23:38,874-Speed 389.78 samples/sec   Loss 0.2592 Epoch: 17   Global Step: 16250   Required: 3 hours
Training: 2025-04-05 20:23:55,300-Speed 389.62 samples/sec   Loss 0.2733 Epoch: 17   Global Step: 16300   Required: 3 hours
Training: 2025-04-05 20:24:11,720-Speed 389.76 samples/sec   Loss 0.2836 Epoch: 17   Global Step: 16350   Required: 3 hours
Training: 2025-04-05 20:24:28,145-Speed 389.65 samples/sec   Loss 0.2713 Epoch: 17   Global Step: 16400   Required: 3 hours
Training: 2025-04-05 20:24:44,569-Speed 389.70 samples/sec   Loss 0.2676 Epoch: 17   Global Step: 16450   Required: 3 hours
Training: 2025-04-05 20:25:00,988-Speed 389.79 samples/sec   Loss 0.2835 Epoch: 17   Global Step: 16500   Required: 3 hours
Training: 2025-04-05 20:25:17,405-Speed 389.83 samples/sec   Loss 0.2780 Epoch: 17   Global Step: 16550   Required: 3 hours
Training: 2025-04-05 20:25:33,822-Speed 389.85 samples/sec   Loss 0.2874 Epoch: 17   Global Step: 16600   Required: 3 hours
Training: 2025-04-05 20:25:50,237-Speed 389.90 samples/sec   Loss 0.3119 Epoch: 17   Global Step: 16650   Required: 3 hours
Training: 2025-04-05 20:26:06,649-Speed 389.97 samples/sec   Loss 0.3217 Epoch: 17   Global Step: 16700   Required: 3 hours
Training: 2025-04-05 20:26:23,058-Speed 390.01 samples/sec   Loss 0.3056 Epoch: 17   Global Step: 16750   Required: 3 hours
Training: 2025-04-05 20:26:39,465-Speed 390.09 samples/sec   Loss 0.3113 Epoch: 17   Global Step: 16800   Required: 3 hours
Training: 2025-04-05 20:26:55,883-Speed 389.81 samples/sec   Loss 0.2803 Epoch: 17   Global Step: 16850   Required: 3 hours
Training: 2025-04-05 20:27:23,079-[lfw][16866]XNorm: 17.809630
Training: 2025-04-05 20:27:23,079-[lfw][16866]Accuracy-Flip: 0.83167+-0.01624
Training: 2025-04-05 20:27:23,079-[lfw][16866]Accuracy-Highest: 0.83167
Training: 2025-04-05 20:27:48,705-[cfp_fp][16866]XNorm: 16.390070
Training: 2025-04-05 20:27:48,705-[cfp_fp][16866]Accuracy-Flip: 0.64271+-0.02059
Training: 2025-04-05 20:27:48,705-[cfp_fp][16866]Accuracy-Highest: 0.64271
Training: 2025-04-05 20:28:10,781-[agedb_30][16866]XNorm: 15.325431
Training: 2025-04-05 20:28:10,781-[agedb_30][16866]Accuracy-Flip: 0.52967+-0.02242
Training: 2025-04-05 20:28:10,781-[agedb_30][16866]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:28:32,999-[calfw][16866]XNorm: 18.087528
Training: 2025-04-05 20:28:32,999-[calfw][16866]Accuracy-Flip: 0.65233+-0.01334
Training: 2025-04-05 20:28:32,999-[calfw][16866]Accuracy-Highest: 0.65233
Training: 2025-04-05 20:28:55,118-[cplfw][16866]XNorm: 15.248988
Training: 2025-04-05 20:28:55,119-[cplfw][16866]Accuracy-Flip: 0.63500+-0.01220
Training: 2025-04-05 20:28:55,119-[cplfw][16866]Accuracy-Highest: 0.63500
Training: 2025-04-05 20:29:06,406-Speed 49.03 samples/sec   Loss 0.2729 Epoch: 18   Global Step: 16900   Required: 3 hours
Training: 2025-04-05 20:29:22,808-Speed 390.20 samples/sec   Loss 0.2325 Epoch: 18   Global Step: 16950   Required: 3 hours
Training: 2025-04-05 20:29:39,213-Speed 390.13 samples/sec   Loss 0.2618 Epoch: 18   Global Step: 17000   Required: 3 hours
Training: 2025-04-05 20:29:55,621-Speed 390.06 samples/sec   Loss 0.2485 Epoch: 18   Global Step: 17050   Required: 3 hours
Training: 2025-04-05 20:30:12,032-Speed 389.97 samples/sec   Loss 0.2496 Epoch: 18   Global Step: 17100   Required: 3 hours
Training: 2025-04-05 20:30:28,445-Speed 389.94 samples/sec   Loss 0.2465 Epoch: 18   Global Step: 17150   Required: 3 hours
Training: 2025-04-05 20:30:44,867-Speed 389.73 samples/sec   Loss 0.2632 Epoch: 18   Global Step: 17200   Required: 3 hours
Training: 2025-04-05 20:31:01,283-Speed 389.86 samples/sec   Loss 0.2872 Epoch: 18   Global Step: 17250   Required: 3 hours
Training: 2025-04-05 20:31:17,701-Speed 389.82 samples/sec   Loss 0.2709 Epoch: 18   Global Step: 17300   Required: 3 hours
Training: 2025-04-05 20:31:34,119-Speed 389.81 samples/sec   Loss 0.2985 Epoch: 18   Global Step: 17350   Required: 3 hours
Training: 2025-04-05 20:31:50,534-Speed 389.89 samples/sec   Loss 0.2657 Epoch: 18   Global Step: 17400   Required: 2 hours
Training: 2025-04-05 20:32:06,957-Speed 389.70 samples/sec   Loss 0.2731 Epoch: 18   Global Step: 17450   Required: 2 hours
Training: 2025-04-05 20:32:23,376-Speed 389.80 samples/sec   Loss 0.2818 Epoch: 18   Global Step: 17500   Required: 2 hours
Training: 2025-04-05 20:32:39,796-Speed 389.76 samples/sec   Loss 0.2864 Epoch: 18   Global Step: 17550   Required: 2 hours
Training: 2025-04-05 20:32:56,225-Speed 389.56 samples/sec   Loss 0.2986 Epoch: 18   Global Step: 17600   Required: 2 hours
Training: 2025-04-05 20:33:12,641-Speed 389.87 samples/sec   Loss 0.2956 Epoch: 18   Global Step: 17650   Required: 2 hours
Training: 2025-04-05 20:33:29,046-Speed 390.13 samples/sec   Loss 0.2770 Epoch: 18   Global Step: 17700   Required: 2 hours
Training: 2025-04-05 20:33:45,448-Speed 390.19 samples/sec   Loss 0.2756 Epoch: 18   Global Step: 17750   Required: 2 hours
Training: 2025-04-05 20:34:01,858-Speed 390.01 samples/sec   Loss 0.2529 Epoch: 18   Global Step: 17800   Required: 2 hours
Training: 2025-04-05 20:34:24,872-[lfw][17803]XNorm: 17.183714
Training: 2025-04-05 20:34:24,872-[lfw][17803]Accuracy-Flip: 0.78283+-0.01759
Training: 2025-04-05 20:34:24,872-[lfw][17803]Accuracy-Highest: 0.83167
Training: 2025-04-05 20:34:50,516-[cfp_fp][17803]XNorm: 14.858719
Training: 2025-04-05 20:34:50,516-[cfp_fp][17803]Accuracy-Flip: 0.63686+-0.02205
Training: 2025-04-05 20:34:50,516-[cfp_fp][17803]Accuracy-Highest: 0.64271
Training: 2025-04-05 20:35:12,496-[agedb_30][17803]XNorm: 14.091791
Training: 2025-04-05 20:35:12,496-[agedb_30][17803]Accuracy-Flip: 0.52433+-0.01321
Training: 2025-04-05 20:35:12,496-[agedb_30][17803]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:35:34,587-[calfw][17803]XNorm: 16.601251
Training: 2025-04-05 20:35:34,587-[calfw][17803]Accuracy-Flip: 0.64267+-0.01389
Training: 2025-04-05 20:35:34,587-[calfw][17803]Accuracy-Highest: 0.65233
Training: 2025-04-05 20:35:56,601-[cplfw][17803]XNorm: 14.531806
Training: 2025-04-05 20:35:56,601-[cplfw][17803]Accuracy-Flip: 0.61267+-0.00720
Training: 2025-04-05 20:35:56,601-[cplfw][17803]Accuracy-Highest: 0.63500
Training: 2025-04-05 20:36:12,360-Speed 49.04 samples/sec   Loss 0.2279 Epoch: 19   Global Step: 17850   Required: 2 hours
Training: 2025-04-05 20:36:28,755-Speed 390.38 samples/sec   Loss 0.2318 Epoch: 19   Global Step: 17900   Required: 2 hours
Training: 2025-04-05 20:36:45,153-Speed 390.30 samples/sec   Loss 0.2579 Epoch: 19   Global Step: 17950   Required: 2 hours
Training: 2025-04-05 20:37:01,553-Speed 390.24 samples/sec   Loss 0.2395 Epoch: 19   Global Step: 18000   Required: 2 hours
Training: 2025-04-05 20:37:17,958-Speed 390.14 samples/sec   Loss 0.2347 Epoch: 19   Global Step: 18050   Required: 2 hours
Training: 2025-04-05 20:37:34,360-Speed 390.18 samples/sec   Loss 0.2377 Epoch: 19   Global Step: 18100   Required: 2 hours
Training: 2025-04-05 20:37:50,768-Speed 390.06 samples/sec   Loss 0.2215 Epoch: 19   Global Step: 18150   Required: 2 hours
Training: 2025-04-05 20:38:07,179-Speed 389.98 samples/sec   Loss 0.2316 Epoch: 19   Global Step: 18200   Required: 2 hours
Training: 2025-04-05 20:38:23,589-Speed 390.03 samples/sec   Loss 0.2347 Epoch: 19   Global Step: 18250   Required: 2 hours
Training: 2025-04-05 20:38:39,996-Speed 390.07 samples/sec   Loss 0.2551 Epoch: 19   Global Step: 18300   Required: 2 hours
Training: 2025-04-05 20:38:56,409-Speed 389.94 samples/sec   Loss 0.2739 Epoch: 19   Global Step: 18350   Required: 2 hours
Training: 2025-04-05 20:39:12,822-Speed 389.95 samples/sec   Loss 0.2670 Epoch: 19   Global Step: 18400   Required: 2 hours
Training: 2025-04-05 20:39:29,232-Speed 390.01 samples/sec   Loss 0.2881 Epoch: 19   Global Step: 18450   Required: 2 hours
Training: 2025-04-05 20:39:45,638-Speed 390.10 samples/sec   Loss 0.2679 Epoch: 19   Global Step: 18500   Required: 2 hours
Training: 2025-04-05 20:40:02,044-Speed 390.09 samples/sec   Loss 0.2757 Epoch: 19   Global Step: 18550   Required: 2 hours
Training: 2025-04-05 20:40:18,448-Speed 390.16 samples/sec   Loss 0.2795 Epoch: 19   Global Step: 18600   Required: 2 hours
Training: 2025-04-05 20:40:34,855-Speed 390.08 samples/sec   Loss 0.2654 Epoch: 19   Global Step: 18650   Required: 2 hours
Training: 2025-04-05 20:40:51,267-Speed 389.97 samples/sec   Loss 0.2681 Epoch: 19   Global Step: 18700   Required: 2 hours
Training: 2025-04-05 20:41:27,015-[lfw][18740]XNorm: 16.689082
Training: 2025-04-05 20:41:27,016-[lfw][18740]Accuracy-Flip: 0.80550+-0.01886
Training: 2025-04-05 20:41:27,016-[lfw][18740]Accuracy-Highest: 0.83167
Training: 2025-04-05 20:41:53,143-[cfp_fp][18740]XNorm: 15.817214
Training: 2025-04-05 20:41:53,143-[cfp_fp][18740]Accuracy-Flip: 0.63629+-0.02502
Training: 2025-04-05 20:41:53,143-[cfp_fp][18740]Accuracy-Highest: 0.64271
Training: 2025-04-05 20:42:15,352-[agedb_30][18740]XNorm: 16.601243
Training: 2025-04-05 20:42:15,352-[agedb_30][18740]Accuracy-Flip: 0.52383+-0.02469
Training: 2025-04-05 20:42:15,352-[agedb_30][18740]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:42:37,532-[calfw][18740]XNorm: 17.241879
Training: 2025-04-05 20:42:37,532-[calfw][18740]Accuracy-Flip: 0.65300+-0.01724
Training: 2025-04-05 20:42:37,532-[calfw][18740]Accuracy-Highest: 0.65300
Training: 2025-04-05 20:42:59,576-[cplfw][18740]XNorm: 14.580379
Training: 2025-04-05 20:42:59,577-[cplfw][18740]Accuracy-Flip: 0.62167+-0.01457
Training: 2025-04-05 20:42:59,577-[cplfw][18740]Accuracy-Highest: 0.63500
Training: 2025-04-05 20:43:02,987-Speed 48.59 samples/sec   Loss 0.2854 Epoch: 20   Global Step: 18750   Required: 2 hours
Training: 2025-04-05 20:43:19,371-Speed 390.62 samples/sec   Loss 0.2261 Epoch: 20   Global Step: 18800   Required: 2 hours
Training: 2025-04-05 20:43:35,759-Speed 390.54 samples/sec   Loss 0.2251 Epoch: 20   Global Step: 18850   Required: 2 hours
Training: 2025-04-05 20:43:52,154-Speed 390.36 samples/sec   Loss 0.2219 Epoch: 20   Global Step: 18900   Required: 2 hours
Training: 2025-04-05 20:44:08,564-Speed 390.01 samples/sec   Loss 0.2131 Epoch: 20   Global Step: 18950   Required: 2 hours
Training: 2025-04-05 20:44:24,976-Speed 389.97 samples/sec   Loss 0.2425 Epoch: 20   Global Step: 19000   Required: 2 hours
Training: 2025-04-05 20:44:41,388-Speed 389.97 samples/sec   Loss 0.2349 Epoch: 20   Global Step: 19050   Required: 2 hours
Training: 2025-04-05 20:44:57,793-Speed 390.11 samples/sec   Loss 0.2160 Epoch: 20   Global Step: 19100   Required: 2 hours
Training: 2025-04-05 20:45:14,199-Speed 390.12 samples/sec   Loss 0.2569 Epoch: 20   Global Step: 19150   Required: 2 hours
Training: 2025-04-05 20:45:30,610-Speed 389.98 samples/sec   Loss 0.2470 Epoch: 20   Global Step: 19200   Required: 2 hours
Training: 2025-04-05 20:45:47,027-Speed 389.83 samples/sec   Loss 0.2652 Epoch: 20   Global Step: 19250   Required: 2 hours
Training: 2025-04-05 20:46:03,454-Speed 389.62 samples/sec   Loss 0.2504 Epoch: 20   Global Step: 19300   Required: 2 hours
Training: 2025-04-05 20:46:19,878-Speed 389.67 samples/sec   Loss 0.2735 Epoch: 20   Global Step: 19350   Required: 2 hours
Training: 2025-04-05 20:46:36,300-Speed 389.72 samples/sec   Loss 0.2472 Epoch: 20   Global Step: 19400   Required: 2 hours
Training: 2025-04-05 20:46:52,729-Speed 389.57 samples/sec   Loss 0.2533 Epoch: 20   Global Step: 19450   Required: 2 hours
Training: 2025-04-05 20:47:09,150-Speed 389.73 samples/sec   Loss 0.2714 Epoch: 20   Global Step: 19500   Required: 2 hours
Training: 2025-04-05 20:47:25,568-Speed 389.83 samples/sec   Loss 0.2896 Epoch: 20   Global Step: 19550   Required: 2 hours
Training: 2025-04-05 20:47:41,992-Speed 389.68 samples/sec   Loss 0.2543 Epoch: 20   Global Step: 19600   Required: 2 hours
Training: 2025-04-05 20:47:58,416-Speed 389.68 samples/sec   Loss 0.2853 Epoch: 20   Global Step: 19650   Required: 2 hours
Training: 2025-04-05 20:48:29,441-[lfw][19677]XNorm: 15.010530
Training: 2025-04-05 20:48:29,441-[lfw][19677]Accuracy-Flip: 0.81167+-0.01856
Training: 2025-04-05 20:48:29,441-[lfw][19677]Accuracy-Highest: 0.83167
Training: 2025-04-05 20:48:55,064-[cfp_fp][19677]XNorm: 14.064164
Training: 2025-04-05 20:48:55,064-[cfp_fp][19677]Accuracy-Flip: 0.62186+-0.02441
Training: 2025-04-05 20:48:55,064-[cfp_fp][19677]Accuracy-Highest: 0.64271
Training: 2025-04-05 20:49:17,154-[agedb_30][19677]XNorm: 14.163074
Training: 2025-04-05 20:49:17,154-[agedb_30][19677]Accuracy-Flip: 0.52667+-0.01800
Training: 2025-04-05 20:49:17,154-[agedb_30][19677]Accuracy-Highest: 0.53017
Training: 2025-04-05 20:49:39,388-[calfw][19677]XNorm: 15.414778
Training: 2025-04-05 20:49:39,388-[calfw][19677]Accuracy-Flip: 0.64250+-0.01411
Training: 2025-04-05 20:49:39,388-[calfw][19677]Accuracy-Highest: 0.65300
Training: 2025-04-05 20:50:01,713-[cplfw][19677]XNorm: 12.791755
Training: 2025-04-05 20:50:01,713-[cplfw][19677]Accuracy-Flip: 0.63183+-0.01242
Training: 2025-04-05 20:50:01,713-[cplfw][19677]Accuracy-Highest: 0.63500
Training: 2025-04-05 20:50:09,408-Speed 48.86 samples/sec   Loss 0.2313 Epoch: 21   Global Step: 19700   Required: 2 hours
Training: 2025-04-05 20:50:25,809-Speed 390.21 samples/sec   Loss 0.0921 Epoch: 21   Global Step: 19750   Required: 2 hours
Training: 2025-04-05 20:50:42,217-Speed 390.07 samples/sec   Loss 0.0650 Epoch: 21   Global Step: 19800   Required: 2 hours
Training: 2025-04-05 20:50:58,627-Speed 390.01 samples/sec   Loss 0.0457 Epoch: 21   Global Step: 19850   Required: 2 hours
Training: 2025-04-05 20:51:15,048-Speed 389.76 samples/sec   Loss 0.0451 Epoch: 21   Global Step: 19900   Required: 2 hours
Training: 2025-04-05 20:51:31,479-Speed 389.51 samples/sec   Loss 0.0346 Epoch: 21   Global Step: 19950   Required: 2 hours
Training: 2025-04-05 20:51:47,900-Speed 389.74 samples/sec   Loss 0.0310 Epoch: 21   Global Step: 20000   Required: 2 hours
Training: 2025-04-05 20:52:04,312-Speed 389.97 samples/sec   Loss 0.0310 Epoch: 21   Global Step: 20050   Required: 2 hours
Training: 2025-04-05 20:52:20,731-Speed 389.79 samples/sec   Loss 0.0239 Epoch: 21   Global Step: 20100   Required: 2 hours
Training: 2025-04-05 20:52:37,154-Speed 389.70 samples/sec   Loss 0.0262 Epoch: 21   Global Step: 20150   Required: 2 hours
Training: 2025-04-05 20:52:53,569-Speed 389.89 samples/sec   Loss 0.0295 Epoch: 21   Global Step: 20200   Required: 2 hours
Training: 2025-04-05 20:53:09,984-Speed 389.90 samples/sec   Loss 0.0195 Epoch: 21   Global Step: 20250   Required: 2 hours
Training: 2025-04-05 20:53:26,392-Speed 390.04 samples/sec   Loss 0.0177 Epoch: 21   Global Step: 20300   Required: 2 hours
Training: 2025-04-05 20:53:42,806-Speed 389.93 samples/sec   Loss 0.0168 Epoch: 21   Global Step: 20350   Required: 2 hours
Training: 2025-04-05 20:53:59,221-Speed 389.89 samples/sec   Loss 0.0203 Epoch: 21   Global Step: 20400   Required: 2 hours
